YEAR,CostType,VALUE
2030,CAP,6505.157761108436
2031,CAP,6943.413062695233
2032,CAP,4067.0493535084706
2033,CAP,2542.587450898511
2034,CAP,2333.994417607303
2035,CAP,1966.0291994226513
2036,CAP,2486.4713227709813
2037,CAP,5038.446482516375
2038,CAP,6724.9154699531655
2039,CAP,6683.166382425609
2040,CAP,6880.749376172125
2041,CAP,5834.405612768159
2042,CAP,5415.020970250948
2043,CAP,5744.014377627473
2044,CAP,5918.926642251111
2045,CAP,7301.606169461009
2046,CAP,7049.700423469893
2047,CAP,5007.3824748793
2048,CAP,4899.3895370743885
2049,CAP,5710.974665459849
2050,CAP,5839.440569094543
2051,CAP,6128.197113641739
2052,CAP,8040.112843471819
2053,CAP,9230.528521323531
2054,CAP,10147.847349594518
2055,CAP,11057.312505487713
2026,CAP,5396.948517495605
2025,CAP,13849.79907103024
2027,CAP,2633.479688924156
2021,CAP,2710.729552357367
2023,CAP,4188.633283536423
2022,CAP,5842.320526871289
2024,CAP,4912.9721243542535
2029,CAP,5696.845051578962
2028,CAP,2655.9545659530613
2021,FIX,1266.5888293093167
2022,FIX,1304.2411269750862
2023,FIX,1306.848906874798
2024,FIX,1362.4751318182875
2025,FIX,1612.1532415773174
2026,FIX,1668.934304610328
2027,FIX,1661.1419774653734
2028,FIX,1648.344012679645
2029,FIX,1688.4086105768415
2030,FIX,1740.0520926066752
2031,FIX,1785.7709741413194
2032,FIX,1844.5245849791468
2033,FIX,1878.147605471401
2034,FIX,1910.9402970338992
2035,FIX,1938.2963375074992
2036,FIX,1975.959904774762
2037,FIX,1979.0433277240522
2038,FIX,1996.3217554462472
2039,FIX,2010.74659156642
2040,FIX,2020.4138408739866
2041,FIX,2075.5742169342752
2042,FIX,2135.045532936226
2043,FIX,2196.3141868319362
2044,FIX,2254.9411478430006
2045,FIX,2306.4967777529473
2046,FIX,2258.4620328831065
2047,FIX,2329.237713146368
2048,FIX,2401.919966513119
2049,FIX,2477.953371928883
2050,FIX,2561.976266638491
2051,FIX,2657.8923141441287
2052,FIX,2730.2456638942863
2053,FIX,2802.0368889759216
2054,FIX,2875.412489496628
2055,FIX,2770.5876002662303
2021,VAR,12.88790352547726
2022,VAR,-186.99321488561284
2023,VAR,80.72684280389171
2024,VAR,137.68200658304605
2025,VAR,-813.0229747333934
2026,VAR,-990.5806876578462
2027,VAR,-914.7609777453055
2028,VAR,-797.7135552430109
2029,VAR,-957.4197463428052
2030,VAR,-1285.0328463695803
2031,VAR,-1694.6919309099687
2032,VAR,-2012.71220005739
2033,VAR,-2150.8119719609554
2034,VAR,-2199.9251787230996
2035,VAR,-2318.4614881498396
2036,VAR,-2378.3869205088013
2037,VAR,-2473.86936433891
2038,VAR,-2642.7487429908915
2039,VAR,-2919.9736309917007
2040,VAR,-3268.3438125070793
2041,VAR,-3470.848731832236
2042,VAR,-3674.014914321304
2043,VAR,-3977.4285559790637
2044,VAR,-4159.489653158583
2045,VAR,-4415.658617821914
2046,VAR,-3765.393279383549
2047,VAR,-4005.144062101892
2048,VAR,-4256.358608523202
2049,VAR,-4802.683585817709
2050,VAR,-5348.437594783901
2051,VAR,-5767.829567298956
2052,VAR,-6084.507619724194
2053,VAR,-6392.138885328875
2054,VAR,-6703.485469309434
2055,VAR,-6064.1882989751775
