YEAR,CostType,VALUE
2029,CAP,4915.591976234439
2030,CAP,5258.740907170645
2031,CAP,5616.799765497018
2032,CAP,3633.6135279944474
2033,CAP,2259.9670180506228
2034,CAP,1814.3773945938137
2035,CAP,1366.0370123672872
2036,CAP,2076.196859476176
2037,CAP,3600.0128512703914
2038,CAP,4155.610889844547
2039,CAP,5015.970551288207
2040,CAP,6358.888315230338
2041,CAP,4233.59461010683
2042,CAP,4449.2357303348135
2043,CAP,4406.83707925047
2044,CAP,4821.124225603899
2045,CAP,5124.116104250347
2046,CAP,5186.267358909306
2047,CAP,3791.5636616055754
2048,CAP,3656.9167162448243
2049,CAP,4274.057523647245
2050,CAP,4661.080826291717
2051,CAP,4742.794977380221
2052,CAP,5511.446425276756
2053,CAP,6032.691446695716
2054,CAP,7672.665943530801
2055,CAP,10580.099861124463
2024,CAP,4914.364845145851
2025,CAP,13357.636337769116
2021,CAP,2710.7295523573666
2023,CAP,4188.889859878219
2022,CAP,6356.488253546813
2026,CAP,2758.170268915142
2027,CAP,1986.3153847778353
2028,CAP,1750.5894748489875
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.5629762907197
2025,FIX,1580.516281512154
2026,FIX,1570.8321884808931
2027,FIX,1540.949135222646
2028,FIX,1505.4134310705215
2029,FIX,1524.8236983569634
2030,FIX,1544.0160336095164
2031,FIX,1571.5791479812187
2032,FIX,1621.6798126936537
2033,FIX,1650.6698786236723
2034,FIX,1671.273337330723
2035,FIX,1686.0443734860237
2036,FIX,1714.4720122326548
2037,FIX,1717.3792631176175
2038,FIX,1703.1758019618214
2039,FIX,1695.306009200323
2040,FIX,1696.4886146273866
2041,FIX,1742.452683203075
2042,FIX,1797.9777350565296
2043,FIX,1854.065840070211
2044,FIX,1906.2713637283816
2045,FIX,1960.536714042271
2046,FIX,1903.407208437203
2047,FIX,1961.5366505474763
2048,FIX,2020.0470924308302
2049,FIX,2089.795211739984
2050,FIX,2165.477946591842
2051,FIX,2248.927247927093
2052,FIX,2309.403423051842
2053,FIX,2367.847699384553
2054,FIX,2427.8150301976716
2055,FIX,2353.186482222741
2021,VAR,12.887903525478293
2022,VAR,-210.60882153435196
2023,VAR,51.58480335233035
2024,VAR,113.68693120619652
2025,VAR,-750.8131404547735
2026,VAR,-720.3055704749337
2027,VAR,-650.3919946630394
2028,VAR,-582.5717020739743
2029,VAR,-798.6336442836351
2030,VAR,-1180.6709219204945
2031,VAR,-1611.9898047908812
2032,VAR,-1975.9056724786917
2033,VAR,-2141.3473320489966
2034,VAR,-2255.899405785217
2035,VAR,-2416.296110512627
2036,VAR,-2534.1540804198853
2037,VAR,-2522.2783887528262
2038,VAR,-2670.2919298921065
2039,VAR,-2978.5692473187005
2040,VAR,-3478.5766237181274
2041,VAR,-3718.6621459512853
2042,VAR,-3955.0831186470086
2043,VAR,-4273.7579626731185
2044,VAR,-4522.8218845845595
2045,VAR,-4749.1899307078775
2046,VAR,-4823.948307649629
2047,VAR,-5155.07498692172
2048,VAR,-5480.756206560994
2049,VAR,-6073.258801287585
2050,VAR,-6678.967963607669
2051,VAR,-7189.114894276648
2052,VAR,-7595.082259336055
2053,VAR,-8015.679631077346
2054,VAR,-8449.849032988552
2055,VAR,-7871.850621252987
