YEAR,CostType,VALUE
2029,CAP,6525.254972072997
2030,CAP,6940.123719930582
2031,CAP,7844.542111044137
2032,CAP,4629.065358069604
2033,CAP,3107.6101879842404
2034,CAP,3318.511524684638
2035,CAP,3008.3619405915165
2036,CAP,3604.057756979059
2037,CAP,7032.449344941373
2038,CAP,7553.3561873559365
2039,CAP,7643.1557378266825
2040,CAP,7760.629004648519
2041,CAP,8066.3097413220385
2042,CAP,8055.881312451537
2043,CAP,8051.903807630068
2044,CAP,7965.0507288098825
2045,CAP,8163.571433714193
2046,CAP,8122.120310325445
2047,CAP,6224.504612661
2048,CAP,6372.830041180624
2049,CAP,6717.734204193717
2050,CAP,6963.43935685993
2051,CAP,6855.65858584315
2052,CAP,8459.726100949829
2054,CAP,10064.112164075439
2055,CAP,11586.750051976125
2024,CAP,5022.603485471925
2025,CAP,11229.749571410182
2021,CAP,2710.729552357368
2023,CAP,4294.474994175384
2022,CAP,5944.761729046088
2026,CAP,4334.941998217347
2053,CAP,8866.380748168034
2028,CAP,3473.760110019139
2027,CAP,3449.735768291097
2021,FIX,1266.5888293093167
2022,FIX,1301.0173906540986
2023,FIX,1299.9145349189282
2024,FIX,1351.4523078179666
2025,FIX,1529.393185208816
2026,FIX,1558.351007204157
2027,FIX,1570.0526834937043
2028,FIX,1582.9582164897615
2029,FIX,1647.6413814124007
2030,FIX,1714.1039211615607
2031,FIX,1767.158261151955
2032,FIX,1829.9425561477094
2033,FIX,1869.6016877711559
2034,FIX,1904.9517979574025
2035,FIX,1934.6365796226487
2036,FIX,1974.6349289131028
2037,FIX,1988.137213389773
2038,FIX,2003.2007200901603
2039,FIX,2016.1179904521575
2040,FIX,2022.4653478728242
2041,FIX,2050.5694070319973
2042,FIX,2076.832840001941
2043,FIX,2100.5972817249244
2044,FIX,2119.436069999519
2045,FIX,2136.8051626875595
2046,FIX,2068.179730923322
2047,FIX,2126.735144854267
2048,FIX,2146.7435118517374
2049,FIX,2208.3509693562323
2050,FIX,2280.03811903821
2051,FIX,2376.008232276492
2052,FIX,2434.647314748896
2053,FIX,2495.186830795837
2054,FIX,2557.609404940451
2055,FIX,2526.6483856273976
2021,VAR,12.887903525477938
2022,VAR,-194.33484384961582
2023,VAR,62.36163486681403
2024,VAR,114.65514310679391
2025,VAR,-414.4961053823096
2026,VAR,-346.45057769405287
2027,VAR,-224.2633500438162
2028,VAR,-99.11543052757918
2029,VAR,-278.08650483883554
2030,VAR,-612.989768206743
2031,VAR,-1024.169452491939
2032,VAR,-1345.3148131969222
2033,VAR,-1438.0117442484063
2034,VAR,-1527.3649574080307
2035,VAR,-1685.707224362537
2036,VAR,-1785.445000840604
2037,VAR,-1955.1998411154084
2038,VAR,-2151.4208532110692
2039,VAR,-2428.974990158345
2040,VAR,-2750.835551027104
2041,VAR,-3033.957420988625
2042,VAR,-3339.5224568477834
2043,VAR,-3721.056051006486
2044,VAR,-3991.850644225826
2045,VAR,-4244.065807252329
2046,VAR,-4479.746707238651
2047,VAR,-4716.77146758491
2048,VAR,-4980.433187971945
2049,VAR,-5472.139891504005
2050,VAR,-5986.594491868111
2051,VAR,-6393.787053709306
2052,VAR,-6662.0106192588755
2053,VAR,-6922.499024062894
2054,VAR,-7173.515742606018
2055,VAR,-6744.636085757911
