YEAR,CostType,VALUE
2029,CAP,4985.178002345515
2030,CAP,5454.280483065248
2031,CAP,5819.072900509313
2032,CAP,3819.433161647567
2033,CAP,2424.012480041158
2034,CAP,2097.384304621088
2035,CAP,1585.9898233208007
2036,CAP,2250.5405912260467
2037,CAP,6140.347273572311
2038,CAP,4444.640827355128
2039,CAP,5282.356433365955
2040,CAP,6749.132743972539
2041,CAP,5041.392734914143
2042,CAP,5066.240308790598
2043,CAP,5115.77323512574
2044,CAP,4938.348698893522
2045,CAP,5330.507539838686
2046,CAP,5823.609683517275
2047,CAP,4360.018734830107
2048,CAP,4432.0749378327855
2049,CAP,4587.313169476113
2050,CAP,5106.221136390252
2051,CAP,5143.666610848961
2052,CAP,7884.2379039383195
2053,CAP,6434.47489432216
2054,CAP,7628.282522176617
2055,CAP,10632.361250847387
2024,CAP,4914.364845145849
2025,CAP,13479.321138584266
2021,CAP,2710.729552357368
2023,CAP,4188.877855878223
2022,CAP,6356.467253546809
2026,CAP,3055.8656215394435
2027,CAP,2200.391716617392
2028,CAP,2106.291975246526
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1342.56216629072
2025,FIX,1576.8408816625292
2026,FIX,1568.6598743308982
2027,FIX,1543.2494854441509
2028,FIX,1516.143629523816
2029,FIX,1535.65913831278
2030,FIX,1558.8521109698188
2031,FIX,1590.62171181256
2032,FIX,1643.8053170424084
2033,FIX,1675.9131803571636
2034,FIX,1702.9268226085064
2035,FIX,1722.4299241537437
2036,FIX,1754.2340479109976
2037,FIX,1788.1986243993435
2038,FIX,1775.948706059816
2039,FIX,1759.394500718477
2040,FIX,1759.529970885433
2041,FIX,1812.320272879822
2042,FIX,1865.7089736343305
2043,FIX,1919.1959742948184
2044,FIX,1970.737329845687
2045,FIX,2023.929604749235
2046,FIX,1956.4348225463204
2047,FIX,2014.4656022263498
2048,FIX,2065.135984796846
2049,FIX,2123.2868064974577
2050,FIX,2191.416378155324
2051,FIX,2270.098819201727
2052,FIX,2312.0481415647278
2053,FIX,2354.8655344724516
2054,FIX,2406.8073320127655
2055,FIX,2321.0592210052314
2021,VAR,12.887903525477256
2022,VAR,-210.60882153435176
2023,VAR,51.58480335233012
2024,VAR,113.6869312061972
2025,VAR,-758.9475958586296
2026,VAR,-713.422830712303
2027,VAR,-627.5810192779827
2028,VAR,-523.2737373684033
2029,VAR,-746.2283642127147
2030,VAR,-1097.152368859133
2031,VAR,-1503.226370473124
2032,VAR,-1841.4083950148238
2033,VAR,-1974.2890087919607
2034,VAR,-2063.011052784424
2035,VAR,-2193.1845484194273
2036,VAR,-2286.9868432382273
2037,VAR,-2423.1523628805735
2038,VAR,-2573.633568867996
2039,VAR,-2902.7550482394086
2040,VAR,-3370.730963951687
2041,VAR,-3604.755963650131
2042,VAR,-3867.560828509328
2043,VAR,-4207.553093727471
2044,VAR,-4433.303430060707
2045,VAR,-4660.613951415873
2046,VAR,-4750.398721746636
2047,VAR,-5045.0943669049275
2048,VAR,-5351.1159595926665
2049,VAR,-5941.711802723998
2050,VAR,-6535.072393723921
2051,VAR,-7020.031789180982
2052,VAR,-7444.190140883809
2053,VAR,-7834.78761723483
2054,VAR,-8179.932827193073
2055,VAR,-7502.471718799724
