YEAR,CostType,VALUE
2029,CAP,5919.947504516233
2030,CAP,6844.25558305318
2031,CAP,6875.1709665385515
2032,CAP,4413.766091018854
2033,CAP,2501.8235562518503
2034,CAP,4423.969452129173
2035,CAP,2547.2125117676296
2036,CAP,3256.929563789931
2037,CAP,5793.121396344698
2038,CAP,5205.282091829459
2039,CAP,7259.8978831830755
2040,CAP,7366.743911851382
2041,CAP,6362.752546507854
2042,CAP,5931.451916985802
2043,CAP,6072.678580322534
2044,CAP,6070.286678726413
2045,CAP,6605.597970390311
2046,CAP,6285.5740250663475
2047,CAP,4646.12071124204
2048,CAP,4512.1387455679915
2049,CAP,5982.744164694807
2050,CAP,9082.288870886441
2052,CAP,6168.8789451460025
2054,CAP,7716.005632036168
2055,CAP,9110.289839019713
2024,CAP,5022.913489802139
2025,CAP,11729.144180713312
2021,CAP,2710.729552357368
2023,CAP,4295.653962537261
2022,CAP,6458.929455721611
2026,CAP,3953.5020836418184
2028,CAP,2899.718135474533
2051,CAP,5511.629235178449
2053,CAP,5654.232925318586
2027,CAP,2570.9576627009687
2021,FIX,1266.5888293093167
2022,FIX,1274.400469122921
2023,FIX,1279.992275363684
2024,FIX,1331.5362483493266
2025,FIX,1497.7273021028207
2026,FIX,1497.5744972019183
2027,FIX,1475.0598607426666
2028,FIX,1455.984331518201
2029,FIX,1485.921434611701
2030,FIX,1521.7861312103978
2031,FIX,1562.4533444147467
2032,FIX,1614.3841499460036
2033,FIX,1634.7981317532158
2034,FIX,1672.6315710214328
2035,FIX,1689.2451572497662
2036,FIX,1720.954878949064
2037,FIX,1727.016462753185
2038,FIX,1704.883995175584
2039,FIX,1694.8682964296431
2040,FIX,1691.710730804971
2041,FIX,1730.8464355499016
2042,FIX,1768.8552766740252
2043,FIX,1805.3648465780088
2044,FIX,1839.3028303704134
2045,FIX,1873.9443737885995
2046,FIX,1793.9749218294805
2047,FIX,1846.2424076983373
2048,FIX,1842.024249450825
2049,FIX,1894.1859864574358
2050,FIX,1994.5583505555526
2051,FIX,2074.423183675307
2052,FIX,2133.1482060589956
2053,FIX,2183.64158036228
2054,FIX,2234.5081107204282
2055,FIX,2191.5270444249973
2021,VAR,12.887903525478169
2022,VAR,-217.9487144907206
2023,VAR,33.21959541525313
2024,VAR,90.68534568848865
2025,VAR,-451.88404329371315
2026,VAR,-387.4379351783665
2027,VAR,-276.12702412426523
2028,VAR,-172.3809835364162
2029,VAR,-362.53713722827814
2030,VAR,-721.9576756888903
2031,VAR,-1137.5480420676104
2032,VAR,-1487.5561998783007
2033,VAR,-1603.773373898556
2034,VAR,-1735.0262969906983
2035,VAR,-1899.6334837281427
2036,VAR,-2011.2872066603593
2037,VAR,-2144.663232676394
2038,VAR,-2328.459002574297
2039,VAR,-2706.7381052919563
2040,VAR,-3087.779207217284
2041,VAR,-3345.6876065237193
2042,VAR,-3611.733225932184
2043,VAR,-3974.1483957466658
2044,VAR,-4201.300496314874
2045,VAR,-4407.28931962185
2046,VAR,-4646.400043763378
2047,VAR,-4846.417611093585
2048,VAR,-5065.755085426733
2049,VAR,-5562.493907642179
2050,VAR,-6064.772439359406
2051,VAR,-6461.525362598991
2052,VAR,-6683.29814595445
2053,VAR,-6906.004690453653
2054,VAR,-7126.864772079456
2055,VAR,-6661.121394253009
