YEAR,CostType,VALUE
2029,CAP,4967.468722019924
2030,CAP,5493.782808492516
2031,CAP,5823.647841863813
2032,CAP,3824.385283642222
2033,CAP,2378.1474989114827
2034,CAP,1979.5201138045654
2035,CAP,1580.2654838818592
2036,CAP,2261.849311883586
2037,CAP,3902.3635807086484
2038,CAP,4412.874333077984
2039,CAP,5902.232867912182
2040,CAP,6807.556267347075
2041,CAP,4619.595238355801
2042,CAP,4847.2587878193945
2043,CAP,4808.975568759116
2044,CAP,4951.159727492509
2045,CAP,5258.024588175527
2046,CAP,5333.028615937921
2047,CAP,4160.264721993493
2048,CAP,4013.817952213795
2049,CAP,4568.997275400928
2050,CAP,5136.305081570581
2051,CAP,5241.507329362662
2052,CAP,6053.43917090475
2053,CAP,6286.848268905617
2054,CAP,8494.920872401528
2055,CAP,10026.87999965734
2024,CAP,4914.364845145849
2025,CAP,8553.556388021663
2021,CAP,2710.729552357368
2023,CAP,4188.901863878218
2022,CAP,6356.509267546813
2026,CAP,3039.382945775538
2027,CAP,2130.4486545853933
2028,CAP,1856.959924405868
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5637862907197
2025,FIX,1462.4493147544858
2026,FIX,1458.894915658165
2027,FIX,1437.261191099706
2028,FIX,1409.6296325531043
2029,FIX,1430.8453396633556
2030,FIX,1454.7670899994862
2031,FIX,1486.2328719714067
2032,FIX,1539.6259054284935
2033,FIX,1571.015322327221
2034,FIX,1594.4121506275847
2035,FIX,1613.1582400484403
2036,FIX,1644.8730574859874
2037,FIX,1651.7478412146945
2038,FIX,1641.2560275108572
2039,FIX,1643.8109230536556
2040,FIX,1650.3253026219725
2041,FIX,1699.3994923500723
2042,FIX,1754.6843568390073
2043,FIX,1810.3742742530733
2044,FIX,1868.5812598562852
2045,FIX,1929.4142858416224
2046,FIX,1878.2795686633092
2047,FIX,1940.3848285335334
2048,FIX,2003.7268031196236
2049,FIX,2076.354692071147
2050,FIX,2156.443269594489
2051,FIX,2243.2573226046497
2052,FIX,2307.1101338664944
2053,FIX,2373.2149959519943
2054,FIX,2441.3117142452065
2055,FIX,2456.2179233808274
2021,VAR,12.8879035254784
2022,VAR,-210.6088215343522
2023,VAR,51.5848033523299
2024,VAR,113.68693120619731
2025,VAR,-29.07446840676007
2026,VAR,12.000178911973256
2027,VAR,108.67047454508757
2028,VAR,206.22864339209832
2029,VAR,28.94080307698915
2030,VAR,-337.5655096139455
2031,VAR,-749.4097957661689
2032,VAR,-1094.100192720372
2033,VAR,-1229.197404719498
2034,VAR,-1326.2220645686366
2035,VAR,-1473.2537881566336
2036,VAR,-1574.5898078560072
2037,VAR,-1539.3837016526309
2038,VAR,-1672.921119818876
2039,VAR,-1988.5800058132304
2040,VAR,-2436.325733681955
2041,VAR,-2626.7152125444168
2042,VAR,-2816.6794245813476
2043,VAR,-3087.4411840313833
2044,VAR,-3245.308211489671
2045,VAR,-3375.977904011781
2046,VAR,-3708.0078288366976
2047,VAR,-3972.436306381018
2048,VAR,-4262.044163847918
2049,VAR,-4804.7960502297465
2050,VAR,-5365.336300681084
2051,VAR,-5865.267485046353
2052,VAR,-6247.48513117512
2053,VAR,-6602.473053366835
2054,VAR,-6971.39066588012
2055,VAR,-7120.029705841428
