YEAR,CostType,VALUE
2029,CAP,5657.324733792478
2030,CAP,6921.204091090131
2031,CAP,6940.8989879659675
2032,CAP,4054.5483312861784
2033,CAP,2459.95693570045
2034,CAP,2332.427065764292
2035,CAP,1793.8421726414474
2036,CAP,2485.178696325288
2037,CAP,5042.804842987802
2038,CAP,6724.262907834264
2039,CAP,6683.371314118353
2040,CAP,6885.31661451166
2041,CAP,5836.0738948911585
2042,CAP,5416.899856054115
2043,CAP,5746.177505825876
2044,CAP,5918.185686563974
2045,CAP,6737.91299162434
2046,CAP,6463.59299437956
2047,CAP,4796.679266800233
2048,CAP,5055.800694234503
2049,CAP,5711.033342142427
2050,CAP,5897.591401889707
2051,CAP,6187.493187254705
2052,CAP,8044.350761238746
2053,CAP,9240.278971117876
2054,CAP,9533.800292733085
2055,CAP,10469.045161430997
2024,CAP,4913.879483678472
2025,CAP,8648.980319065704
2021,CAP,2710.729552357368
2023,CAP,4188.63328353642
2022,CAP,6048.768578073306
2026,CAP,3778.7490707121924
2027,CAP,2609.0836669630435
2028,CAP,2661.622595165576
2021,FIX,1266.5888293093167
2022,FIX,1295.8200176325513
2023,FIX,1299.5740735752445
2024,FIX,1355.0850157184404
2025,FIX,1470.769763479245
2026,FIX,1480.7059300261003
2027,FIX,1464.9605839603869
2028,FIX,1452.4946626335989
2029,FIX,1492.1731374585709
2030,FIX,1533.1328130595803
2031,FIX,1578.7199825975838
2032,FIX,1637.2338582262992
2033,FIX,1669.4839700179598
2034,FIX,1702.2148340985561
2035,FIX,1726.8066663653208
2036,FIX,1764.379989268203
2037,FIX,1776.07190166693
2038,FIX,1793.557056076556
2039,FIX,1808.024497376439
2040,FIX,1822.0529574698894
2041,FIX,1881.7339045164108
2042,FIX,1945.946691016871
2043,FIX,2007.513826725824
2044,FIX,2066.358268470557
2045,FIX,2135.813300910087
2046,FIX,2092.6305861765936
2047,FIX,2166.595539220345
2048,FIX,2244.0276565227045
2049,FIX,2321.004445717659
2050,FIX,2405.980580803641
2051,FIX,2501.908483835061
2052,FIX,2572.271485620921
2053,FIX,2644.115215941716
2054,FIX,2726.408807060278
2055,FIX,2756.2116358382427
2021,VAR,12.887903525478634
2022,VAR,-198.97263974263672
2023,VAR,65.95205939518137
2024,VAR,125.49700992559555
2025,VAR,-22.057446213975048
2026,VAR,57.089281370194215
2027,VAR,163.93413070518412
2028,VAR,296.270944274984
2029,VAR,152.96759895062385
2030,VAR,-194.29408278401988
2031,VAR,-597.5192207563532
2032,VAR,-906.8261219900805
2033,VAR,-1026.2063311471388
2034,VAR,-1068.7275053764893
2035,VAR,-1160.365908292325
2036,VAR,-1215.6146915709178
2037,VAR,-1286.8412666628628
2038,VAR,-1460.74489288168
2039,VAR,-1714.5468151770892
2040,VAR,-1994.383850423678
2041,VAR,-2130.2693025554872
2042,VAR,-2264.8619247688866
2043,VAR,-2509.1319554032016
2044,VAR,-2631.1758370545795
2045,VAR,-2709.611083760437
2046,VAR,-2994.1393810384916
2047,VAR,-3163.5044890236227
2048,VAR,-3394.0348327358697
2049,VAR,-3900.2968078779118
2050,VAR,-4408.080048268712
2051,VAR,-4846.461439258195
2052,VAR,-5158.564745104074
2053,VAR,-5474.2377833242435
2054,VAR,-5713.5357182295575
2055,VAR,-5716.893620950112
