YEAR,CostType,VALUE
2029,CAP,5080.268585282426
2030,CAP,5658.300667558822
2031,CAP,6031.503336278908
2032,CAP,4018.3492607366147
2033,CAP,2679.529867952058
2034,CAP,2294.7561620970773
2035,CAP,1863.2692372953722
2036,CAP,2447.7154068328236
2037,CAP,4343.160062807381
2038,CAP,6158.158763996458
2039,CAP,6413.626009262853
2040,CAP,6720.265797607741
2041,CAP,5059.49176401044
2042,CAP,5106.698786786591
2043,CAP,5196.556976690245
2044,CAP,5478.153667153488
2045,CAP,5888.459128290457
2046,CAP,5996.7465452410115
2047,CAP,4614.165411727916
2048,CAP,4694.141586626758
2049,CAP,4973.574446221632
2050,CAP,5440.5253902591085
2051,CAP,5567.121686439439
2052,CAP,7026.232672329033
2053,CAP,8209.513827632733
2054,CAP,9303.974271660032
2055,CAP,10276.836582063135
2026,CAP,4968.950374697665
2025,CAP,13843.483159878957
2027,CAP,2648.1364183793157
2021,CAP,2710.729552357368
2023,CAP,4188.889859878222
2022,CAP,6356.488253546811
2024,CAP,4914.204520704549
2028,CAP,2341.2812112394613
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.5590723496475
2025,FIX,1592.13751816747
2026,FIX,1636.542174407284
2027,FIX,1621.1692907083823
2028,FIX,1598.361594135613
2029,FIX,1619.8693285807776
2030,FIX,1646.7758302159198
2031,FIX,1682.419183055909
2032,FIX,1739.0394525917159
2033,FIX,1775.7060031695812
2034,FIX,1806.3240407203068
2035,FIX,1830.6238491792296
2036,FIX,1865.9428999022518
2037,FIX,1881.704234616967
2038,FIX,1891.3177322457589
2039,FIX,1897.7813454649272
2040,FIX,1903.9748668153252
2041,FIX,1960.3664743383476
2042,FIX,2022.3902644388559
2043,FIX,2085.0387002383463
2044,FIX,2142.5085258034665
2045,FIX,2201.8802150506867
2046,FIX,2150.2599622675416
2047,FIX,2217.6815237957194
2048,FIX,2286.830170617829
2049,FIX,2352.682816544192
2050,FIX,2433.1811941885317
2051,FIX,2523.5557236421328
2052,FIX,2590.372806755887
2053,FIX,2656.053541881563
2054,FIX,2722.9254710651044
2055,FIX,2611.3851948143165
2021,VAR,12.887903525478066
2022,VAR,-210.608821534352
2023,VAR,51.584803352330574
2024,VAR,113.70944976129626
2025,VAR,-836.5970477667383
2026,VAR,-1036.0633116497845
2027,VAR,-981.0281519866896
2028,VAR,-872.3880502164741
2029,VAR,-1073.3649916641812
2030,VAR,-1413.4974861307269
2031,VAR,-1809.4394464856662
2032,VAR,-2137.2070049157796
2033,VAR,-2265.680696956378
2034,VAR,-2342.990285303119
2035,VAR,-2473.2545158728435
2036,VAR,-2554.6623089158784
2037,VAR,-2549.030005424528
2038,VAR,-2759.651178449013
2039,VAR,-3101.0507761586114
2040,VAR,-3525.4323039350343
2041,VAR,-3728.504321661126
2042,VAR,-3948.64682230732
2043,VAR,-4243.849663768344
2044,VAR,-4472.949925377601
2045,VAR,-4705.391584699734
2046,VAR,-4034.747630594277
2047,VAR,-4287.060164963885
2048,VAR,-4564.618874381076
2049,VAR,-5147.0225528653555
2050,VAR,-5712.851924516688
2051,VAR,-6153.3492634129
2052,VAR,-6502.768259763591
2053,VAR,-6842.375581667656
2054,VAR,-7191.745979942593
2055,VAR,-6593.139907247137
