YEAR,CostType,VALUE
2029,CAP,7384.829979656722
2030,CAP,7780.04571806318
2031,CAP,8185.307695270084
2032,CAP,5283.814454678038
2033,CAP,3966.8436915951584
2034,CAP,3671.352007661674
2035,CAP,3553.878269135223
2036,CAP,4257.428811347465
2037,CAP,7621.917859457944
2038,CAP,8209.317587662254
2039,CAP,8359.405249003199
2040,CAP,9178.306396282129
2041,CAP,9703.440732361738
2042,CAP,9768.928167583626
2043,CAP,9833.058098097199
2044,CAP,9826.284547991547
2045,CAP,10126.785873746947
2046,CAP,10192.278273294962
2047,CAP,8438.045394696253
2048,CAP,8617.573771702995
2049,CAP,9039.313282313036
2050,CAP,9246.608426986184
2051,CAP,9329.750901631895
2052,CAP,11803.365816842013
2053,CAP,12300.915850090028
2054,CAP,13581.510702874511
2055,CAP,15815.234154348338
2024,CAP,4913.1324487955535
2025,CAP,13355.117876482225
2021,CAP,2710.729552357368
2023,CAP,4188.6212795364245
2022,CAP,5842.2995268712875
2026,CAP,5195.29799082827
2028,CAP,4334.993453043556
2027,CAP,4385.059661826071
2021,FIX,1266.5888293093167
2022,FIX,1304.240916975086
2023,FIX,1306.848366874798
2024,FIX,1362.47822575936
2025,FIX,1600.3831301606763
2026,FIX,1649.7323956498117
2027,FIX,1683.1325781936098
2028,FIX,1716.224072047052
2029,FIX,1801.176642338651
2030,FIX,1887.508110459542
2031,FIX,1983.7243504299986
2032,FIX,2075.2274234321135
2033,FIX,2148.4580680113186
2034,FIX,2217.979186165616
2035,FIX,2262.707131750788
2036,FIX,2320.151609661443
2037,FIX,2351.3716736731913
2038,FIX,2385.3153060550917
2039,FIX,2418.2007019674584
2040,FIX,2437.4398722683077
2041,FIX,2486.574665825144
2042,FIX,2535.0754912971424
2043,FIX,2582.24756285005
2044,FIX,2626.0904494367433
2045,FIX,2670.0822197694724
2046,FIX,2600.7196788973997
2047,FIX,2661.1850312691113
2048,FIX,2716.6004007234505
2049,FIX,2770.3444000416494
2050,FIX,2855.7762088248182
2051,FIX,2961.85767535018
2052,FIX,3030.255385425163
2053,FIX,3101.1596628202474
2054,FIX,3174.228437999865
2055,FIX,3125.0728139056278
2021,VAR,12.887903525478166
2022,VAR,-186.99321488561264
2023,VAR,80.72684280389147
2024,VAR,137.6594880279462
2025,VAR,-726.736393326409
2026,VAR,-636.4405171621328
2027,VAR,-510.59637612402935
2028,VAR,-365.5743082275801
2029,VAR,-520.0977965346987
2030,VAR,-830.5257223956946
2031,VAR,-1189.8026541067247
2032,VAR,-1474.0176235100207
2033,VAR,-1558.9741105278144
2034,VAR,-1583.4116908693231
2035,VAR,-1673.4407040757574
2036,VAR,-1720.2331170493908
2037,VAR,-1809.393653768826
2038,VAR,-1920.3326066948196
2039,VAR,-2129.0971521814276
2040,VAR,-2454.0999906762836
2041,VAR,-2681.2422343279636
2042,VAR,-2932.0522595579077
2043,VAR,-3259.339465516906
2044,VAR,-3475.8533597270243
2045,VAR,-3675.3853999980934
2046,VAR,-3702.8229244216946
2047,VAR,-3972.02095721933
2048,VAR,-4248.32567625578
2049,VAR,-4776.0732966843725
2050,VAR,-5306.049548627764
2051,VAR,-5709.8720871827745
2052,VAR,-6015.6645828893725
2053,VAR,-6314.096336351124
2054,VAR,-6601.6795805039565
2055,VAR,-5766.845410900542
