YEAR,CostType,VALUE
2029,CAP,4894.464391365268
2030,CAP,5489.2908983363395
2031,CAP,5866.348220633455
2032,CAP,3846.847034655067
2033,CAP,2515.863020002005
2034,CAP,2132.9278101370264
2035,CAP,1730.4004928193676
2036,CAP,2296.999592199686
2037,CAP,6858.599312760415
2038,CAP,4599.471963299008
2039,CAP,4742.140698345855
2040,CAP,6858.530343326665
2041,CAP,4876.591513579342
2042,CAP,4942.286355422009
2043,CAP,5582.7635866320115
2044,CAP,5442.103980770699
2045,CAP,5913.141385923025
2046,CAP,6911.347105349116
2047,CAP,4904.389781166179
2048,CAP,5031.831597751601
2049,CAP,5130.615314124766
2050,CAP,6788.049310851253
2051,CAP,5485.583140529885
2052,CAP,9275.253013153213
2053,CAP,7361.672835595383
2054,CAP,8387.5842905302
2055,CAP,10963.229913186762
2026,CAP,4872.168774134776
2025,CAP,13843.483159878957
2027,CAP,2458.967875188874
2021,CAP,2710.729552357368
2023,CAP,4188.901863878221
2022,CAP,6356.509267546811
2024,CAP,4914.204520704549
2028,CAP,2147.4447649706267
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5598823496475
2025,FIX,1592.13859816747
2026,FIX,1629.7658552778746
2027,FIX,1611.1080570915033
2028,FIX,1584.9847419689472
2029,FIX,1603.5324839697528
2030,FIX,1627.6189027288763
2031,FIX,1660.529912610241
2032,FIX,1714.824076472127
2033,FIX,1749.048593978254
2034,FIX,1777.2677644787036
2035,FIX,1799.6621056385738
2036,FIX,1832.8123820209635
2037,FIX,1871.957934077619
2038,FIX,1864.7186529105454
2039,FIX,1853.3288081374094
2040,FIX,1861.4060266641006
2041,FIX,1921.00986276084
2042,FIX,1982.3143945132988
2043,FIX,2042.0623889135463
2044,FIX,2100.401837862262
2045,FIX,2161.0512964141058
2046,FIX,2106.256944859923
2047,FIX,2172.608867504365
2048,FIX,2230.6064817329
2049,FIX,2296.2506968616617
2050,FIX,2381.4303122266556
2051,FIX,2463.0140668033087
2052,FIX,2525.433505932857
2053,FIX,2593.71652074809
2054,FIX,2663.21810828479
2055,FIX,2554.431548949015
2021,VAR,12.887903525478055
2022,VAR,-210.60882153435222
2023,VAR,51.58480335232921
2024,VAR,113.70944976129704
2025,VAR,-836.5970477667386
2026,VAR,-1055.7002264522087
2027,VAR,-1010.7574765844028
2028,VAR,-912.5674564135132
2029,VAR,-1123.0499868745942
2030,VAR,-1475.7454631008009
2031,VAR,-1883.5533469603088
2032,VAR,-2223.830346128974
2033,VAR,-2366.2407837647215
2034,VAR,-2456.022941095025
2035,VAR,-2603.22567492817
2036,VAR,-2697.7904075444535
2037,VAR,-2844.324885943509
2038,VAR,-2985.9136358625633
2039,VAR,-3237.609984499985
2040,VAR,-3673.9502105869706
2041,VAR,-3880.631154908487
2042,VAR,-4113.409738807631
2043,VAR,-4470.414488318726
2044,VAR,-4713.699069386037
2045,VAR,-4961.875616417729
2046,VAR,-4360.517322047982
2047,VAR,-4652.568139612893
2048,VAR,-4967.895982449111
2049,VAR,-5572.813921334231
2050,VAR,-6208.0210496059035
2051,VAR,-6674.996936793669
2052,VAR,-7033.3415887866595
2053,VAR,-7386.089761072294
2054,VAR,-7751.78448942158
2055,VAR,-7171.101403081221
