YEAR,CostType,VALUE
2029,CAP,4988.793320135412
2030,CAP,5475.417137389243
2031,CAP,5843.91685369277
2032,CAP,3832.628419624433
2033,CAP,2463.8048073909395
2034,CAP,2115.2545619502957
2035,CAP,1607.2931360865273
2036,CAP,2274.2850145742887
2037,CAP,3906.834056339398
2038,CAP,5463.418493652007
2039,CAP,6249.4654718872
2040,CAP,6561.101816083323
2041,CAP,4772.900142456005
2042,CAP,4827.430937368994
2043,CAP,4920.519618444279
2044,CAP,4773.528817814614
2045,CAP,5601.814965461094
2046,CAP,5688.141460377204
2047,CAP,4354.495722074919
2048,CAP,4445.779988121211
2049,CAP,4731.679073815905
2050,CAP,5207.917991593449
2051,CAP,5297.306559752593
2052,CAP,6595.218009544677
2053,CAP,7532.203897905208
2054,CAP,9083.10348092367
2055,CAP,11229.587337834086
2024,CAP,4914.36484514585
2025,CAP,13350.70439573544
2021,CAP,2710.729552357367
2023,CAP,4188.88985987822
2022,CAP,6356.488253546811
2026,CAP,2967.7094935019954
2027,CAP,2223.6008963715376
2028,CAP,2120.5719744017774
2021,FIX,1266.5888293093167
2022,FIX,1277.6242054439085
2023,FIX,1286.9081994791522
2024,FIX,1342.5629762907197
2025,FIX,1580.4051823749248
2026,FIX,1575.7979387756723
2027,FIX,1551.0122625257816
2028,FIX,1524.446056152423
2029,FIX,1544.4103679575053
2030,FIX,1568.2561490884602
2031,FIX,1600.7469688929227
2032,FIX,1654.588274576563
2033,FIX,1687.7782067123064
2034,FIX,1715.5097796556468
2035,FIX,1735.7787186893033
2036,FIX,1768.3949192852708
2037,FIX,1778.8930995678695
2038,FIX,1780.6606434977798
2039,FIX,1784.8784401365208
2040,FIX,1789.3799418673955
2041,FIX,1844.2516641206525
2042,FIX,1904.211610761758
2043,FIX,1964.8181981536404
2044,FIX,2024.2031830184046
2045,FIX,2082.0588600556653
2046,FIX,2028.3357746292695
2047,FIX,2094.5660523709544
2048,FIX,2162.840091106871
2049,FIX,2228.85730927897
2050,FIX,2308.3877877040427
2051,FIX,2396.8419181085574
2052,FIX,2462.040190933726
2053,FIX,2525.8532134127236
2054,FIX,2590.8739734052715
2055,FIX,2521.6922153986234
2021,VAR,12.887903525478173
2022,VAR,-210.60882153435153
2023,VAR,51.584803352330574
2024,VAR,113.68693120619743
2025,VAR,-749.9090101459865
2026,VAR,-696.6375509084831
2027,VAR,-612.2798203454083
2028,VAR,-507.5027533144513
2029,VAR,-727.5041609365039
2030,VAR,-1077.8119482416125
2031,VAR,-1483.2871039989254
2032,VAR,-1820.9343939977414
2033,VAR,-1957.0548433147903
2034,VAR,-2045.4441673692602
2035,VAR,-2175.3270779570976
2036,VAR,-2268.783926906417
2037,VAR,-2260.5787172091696
2038,VAR,-2453.5377162785267
2039,VAR,-2811.275345976873
2040,VAR,-3231.355048153433
2041,VAR,-3425.031871964431
2042,VAR,-3638.0880097863233
2043,VAR,-3927.3084395300857
2044,VAR,-4101.912565766748
2045,VAR,-4326.46469762989
2046,VAR,-4360.920974040416
2047,VAR,-4631.446789901245
2048,VAR,-4912.02894432295
2049,VAR,-5495.05000451022
2050,VAR,-6066.680242461116
2051,VAR,-6529.353771331229
2052,VAR,-6903.895715189179
2053,VAR,-7269.376580734186
2054,VAR,-7643.8674598623265
2055,VAR,-7000.363823513882
