YEAR,CostType,VALUE
2029,CAP,6330.891161149804
2030,CAP,7248.993791205642
2031,CAP,7295.254961188515
2032,CAP,4293.430069581388
2033,CAP,2741.3627028951532
2034,CAP,3087.715841645588
2035,CAP,2191.112716662882
2036,CAP,3070.318291604828
2037,CAP,6963.187315295767
2038,CAP,5937.195235051457
2039,CAP,6871.030162965304
2040,CAP,7067.018882186091
2041,CAP,7054.059825065245
2042,CAP,6538.280186577535
2043,CAP,6780.743770612299
2044,CAP,6909.12973179578
2045,CAP,8236.50583089608
2046,CAP,8155.946013911914
2047,CAP,5696.604212391663
2048,CAP,5585.2310530486175
2049,CAP,6432.879853538449
2050,CAP,7659.805530340886
2051,CAP,6518.018409861141
2052,CAP,8897.621339684178
2053,CAP,8854.45799455395
2054,CAP,10587.72630137138
2055,CAP,11454.240274928015
2026,CAP,6272.776590660381
2025,CAP,14119.756655748064
2027,CAP,3328.7043995568247
2021,CAP,2710.729552357368
2023,CAP,4301.8142591876685
2022,CAP,6461.953073014294
2024,CAP,5032.213195702302
2028,CAP,3283.6935142270922
2021,FIX,1266.5888293093167
2022,FIX,1274.4306952204822
2023,FIX,1280.1143099978303
2024,FIX,1331.8099651399614
2025,FIX,1573.6347108402986
2026,FIX,1627.546825207206
2027,FIX,1621.005577206618
2028,FIX,1609.9360289846654
2029,FIX,1648.8222545608294
2030,FIX,1693.2913867204988
2031,FIX,1740.4226118525878
2032,FIX,1798.8403147420624
2033,FIX,1830.8974113979425
2034,FIX,1862.3783269486933
2035,FIX,1884.2013491594282
2036,FIX,1921.78300213876
2037,FIX,1964.028750698183
2038,FIX,1977.7712953007754
2039,FIX,1998.7312274858211
2040,FIX,2018.4114421892607
2041,FIX,2081.9227355239536
2042,FIX,2144.9779416417773
2043,FIX,2207.6951021638233
2044,FIX,2269.123692111831
2045,FIX,2328.8212703604386
2046,FIX,2271.7673277190916
2047,FIX,2338.488771448386
2048,FIX,2393.603655902717
2049,FIX,2464.9048460451745
2050,FIX,2556.7593728276665
2051,FIX,2647.364173913582
2052,FIX,2703.813797620731
2053,FIX,2776.894877088995
2054,FIX,2851.2567602556032
2055,FIX,2748.1391254849796
2021,VAR,12.887903525477263
2022,VAR,-217.94871449072033
2023,VAR,33.21959541525153
2024,VAR,90.70786424358884
2025,VAR,-873.7535691608814
2026,VAR,-1064.781963123301
2027,VAR,-1005.8524815178981
2028,VAR,-901.4304011279161
2029,VAR,-1089.1827123323953
2030,VAR,-1442.6449994884904
2031,VAR,-1852.5366797283264
2032,VAR,-2173.7799756079608
2033,VAR,-2299.774927448916
2034,VAR,-2370.481979255188
2035,VAR,-2480.190814896868
2036,VAR,-2558.159977973272
2037,VAR,-2652.223034999189
2038,VAR,-2772.168789934023
2039,VAR,-3030.4759644989176
2040,VAR,-3343.7757817959136
2041,VAR,-3576.234727479997
2042,VAR,-3816.663963108191
2043,VAR,-4158.840271094559
2044,VAR,-4366.107568580914
2045,VAR,-4593.402250932974
2046,VAR,-3984.6492404881888
2047,VAR,-4238.79018499245
2048,VAR,-4509.811843176163
2049,VAR,-5042.943084001724
2050,VAR,-5653.0358755991165
2051,VAR,-6031.60400268812
2052,VAR,-6261.021366975656
2053,VAR,-6539.100613523808
2054,VAR,-6818.6455023379895
2055,VAR,-6140.060765282602
