YEAR,CostType,VALUE
2029,CAP,5981.564310910683
2030,CAP,6901.392585759369
2031,CAP,6956.1848293584835
2032,CAP,4060.420609149276
2033,CAP,2539.4536329197663
2034,CAP,2557.6792531995625
2035,CAP,2000.241474789996
2036,CAP,2822.763822905122
2037,CAP,6665.848922641999
2038,CAP,5640.197400760882
2039,CAP,6683.236736915206
2040,CAP,6884.704010110885
2041,CAP,6443.568874597664
2042,CAP,6020.149492727891
2043,CAP,6315.609789180118
2044,CAP,6483.267784847615
2045,CAP,7485.669534181491
2046,CAP,7763.726194763963
2047,CAP,5375.2982723794585
2048,CAP,5272.976611392173
2049,CAP,6058.133965939685
2050,CAP,7313.191983949223
2051,CAP,6111.031533478839
2052,CAP,8556.06695582429
2053,CAP,8436.233075746413
2054,CAP,10252.983073434296
2055,CAP,11113.374220646883
2026,CAP,5733.607180161115
2025,CAP,13959.070300068874
2027,CAP,2874.445470773089
2021,CAP,2710.729552357368
2023,CAP,4301.8142591876685
2022,CAP,6461.953073014294
2024,CAP,5032.213195702304
2028,CAP,2875.602352919174
2021,FIX,1266.5888293093167
2022,FIX,1274.4306952204822
2023,FIX,1280.1143099978303
2024,FIX,1331.8099651399614
2025,FIX,1577.3920494644733
2026,FIX,1624.6130381823255
2027,FIX,1612.1482265777938
2028,FIX,1595.5677277151165
2029,FIX,1629.5682317210556
2030,FIX,1669.2336843937633
2031,FIX,1714.5321363887215
2032,FIX,1772.516569796605
2033,FIX,1802.7795668728718
2034,FIX,1831.962046476704
2035,FIX,1853.121227463463
2036,FIX,1888.4297531822842
2037,FIX,1924.5530420665789
2038,FIX,1934.3890155963807
2039,FIX,1952.62400385593
2040,FIX,1966.2074053893728
2041,FIX,2027.216874372121
2042,FIX,2088.0979482944604
2043,FIX,2148.7791100045597
2044,FIX,2208.316597105816
2045,FIX,2269.0338890092867
2046,FIX,2210.9909870061324
2047,FIX,2276.466360289441
2048,FIX,2334.08654875618
2049,FIX,2403.275572054047
2050,FIX,2491.6346601977584
2051,FIX,2579.0885512717114
2052,FIX,2636.607049888514
2053,FIX,2707.6399476142656
2054,FIX,2779.9778853760645
2055,FIX,2674.4913383520543
2021,VAR,12.8879035254784
2022,VAR,-217.94871449072082
2023,VAR,33.219595415252904
2024,VAR,90.70786424358828
2025,VAR,-868.4091167837894
2026,VAR,-1064.7202395373793
2027,VAR,-1012.1869013981093
2028,VAR,-913.3959841312201
2029,VAR,-1106.5393956468192
2030,VAR,-1467.1911506250055
2031,VAR,-1885.320252854897
2032,VAR,-2216.2055166212594
2033,VAR,-2355.6188784317537
2034,VAR,-2420.8168411393185
2035,VAR,-2538.9807736943285
2036,VAR,-2625.455398738942
2037,VAR,-2735.0303670807257
2038,VAR,-2863.081969785292
2039,VAR,-3134.5972110560874
2040,VAR,-3476.3960123628895
2041,VAR,-3718.8501432210364
2042,VAR,-3971.2306796808057
2043,VAR,-4324.433343657699
2044,VAR,-4546.645303366164
2045,VAR,-4767.503770135794
2046,VAR,-4171.656431106458
2047,VAR,-4441.29269760443
2048,VAR,-4730.318439931233
2049,VAR,-5297.449028356228
2050,VAR,-5925.355722165294
2051,VAR,-6324.60893789903
2052,VAR,-6576.539282162488
2053,VAR,-6878.674946407078
2054,VAR,-7185.007354032909
2055,VAR,-6538.298169582296
