YEAR,CostType,VALUE
2029,CAP,4932.964950302908
2030,CAP,5498.767773968432
2031,CAP,5823.178321914997
2032,CAP,3826.6426097736985
2033,CAP,2380.1598887662567
2034,CAP,1980.3007432305135
2035,CAP,1548.8625647142308
2036,CAP,2262.271289041519
2037,CAP,3902.5855337136586
2038,CAP,4430.557661171279
2039,CAP,5886.113430569768
2040,CAP,6806.044975680918
2041,CAP,4617.895956953078
2042,CAP,4847.320266356862
2043,CAP,4808.521697541395
2044,CAP,5324.19944999166
2045,CAP,5646.663038712662
2046,CAP,5757.339481107732
2047,CAP,4319.774617067911
2048,CAP,4340.59604080442
2049,CAP,4776.709906793416
2050,CAP,6478.687878860356
2051,CAP,5054.119296562218
2052,CAP,6055.492748598438
2053,CAP,6653.852476238525
2054,CAP,8855.208841122054
2055,CAP,10396.540254236956
2024,CAP,4914.36484514585
2025,CAP,9093.826093866208
2021,CAP,2710.729552357368
2023,CAP,4188.90186387822
2022,CAP,6356.509267546811
2026,CAP,3039.822410469255
2028,CAP,1993.102544291366
2027,CAP,2166.996024576499
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5637862907201
2025,FIX,1449.1780139280722
2026,FIX,1445.646431698095
2027,FIX,1424.5745634697441
2028,FIX,1393.851992531549
2029,FIX,1414.470914857411
2030,FIX,1438.4720962087129
2031,FIX,1469.8905328100723
2032,FIX,1523.306874950623
2033,FIX,1554.6990038478016
2034,FIX,1578.0894609533468
2035,FIX,1596.3058941163267
2036,FIX,1628.0005337336604
2037,FIX,1634.8520734154329
2038,FIX,1624.5162970336091
2039,FIX,1626.906924273306
2040,FIX,1646.1158918315436
2041,FIX,1695.127698041006
2042,FIX,1750.3815066171899
2043,FIX,1810.1538579783419
2044,FIX,1866.5834575969395
2045,FIX,1925.354653093751
2046,FIX,1870.8440778326697
2047,FIX,1931.4827075600285
2048,FIX,1989.0412389054381
2049,FIX,2058.157121752132
2050,FIX,2142.8692168836665
2051,FIX,2219.798108057197
2052,FIX,2272.217096512078
2053,FIX,2335.414005459016
2054,FIX,2400.8163371840837
2055,FIX,2412.983194820402
2021,VAR,12.887903525478166
2022,VAR,-210.60882153435267
2023,VAR,51.58480335233081
2024,VAR,113.68693120619652
2025,VAR,-45.067609375399535
2026,VAR,-7.333241762882021
2027,VAR,76.28421013065362
2028,VAR,155.7243097755624
2029,VAR,-26.14271604658458
2030,VAR,-400.8689378302242
2031,VAR,-821.0159385202833
2032,VAR,-1173.2830343927412
2033,VAR,-1316.997403606051
2034,VAR,-1420.7740223062196
2035,VAR,-1572.1703124275446
2036,VAR,-1679.6624979285532
2037,VAR,-1651.6413283413979
2038,VAR,-1791.948677849981
2039,VAR,-2112.8945801380905
2040,VAR,-2447.4680050788434
2041,VAR,-2636.376529012046
2042,VAR,-2826.2223959493326
2043,VAR,-3087.3927186808996
2044,VAR,-3280.3225462331775
2045,VAR,-3448.066091028473
2046,VAR,-3816.4421967208496
2047,VAR,-4089.3150534088986
2048,VAR,-4393.759149917944
2049,VAR,-4943.342874948323
2050,VAR,-5541.735322329916
2051,VAR,-6039.991906437924
2052,VAR,-6428.720332479968
2053,VAR,-6811.404258057235
2054,VAR,-7210.127652711581
2055,VAR,-7384.553918809845
