YEAR,CostType,VALUE
2030,CAP,7351.351767705992
2031,CAP,7763.840677210257
2032,CAP,4882.517036940007
2033,CAP,3595.616476648838
2034,CAP,3490.421775166505
2035,CAP,3247.3602454031457
2036,CAP,3806.6133003022137
2037,CAP,7196.952121571533
2038,CAP,7785.231462433964
2039,CAP,7944.613869284488
2040,CAP,8756.143775886807
2041,CAP,8912.054844923294
2042,CAP,8998.40520352216
2043,CAP,9087.40493950942
2044,CAP,9104.05811926883
2045,CAP,9440.569263206351
2046,CAP,10073.14733760186
2047,CAP,7756.508368753537
2048,CAP,7916.9242706710165
2049,CAP,8405.851737786286
2050,CAP,8649.401912941952
2051,CAP,8719.52348993798
2052,CAP,11128.264047165274
2053,CAP,11678.083483267774
2054,CAP,12897.792018998694
2055,CAP,14010.166623295281
2026,CAP,6583.593856787999
2025,CAP,13892.73737505079
2027,CAP,4129.386048092092
2021,CAP,2710.729552357368
2023,CAP,4188.6212795364245
2022,CAP,5842.2995268712875
2024,CAP,4912.972124354253
2029,CAP,6840.133883710663
2028,CAP,3904.9579718685545
2021,FIX,1266.5888293093167
2022,FIX,1304.240916975086
2023,FIX,1306.848366874798
2024,FIX,1362.4743218182875
2025,FIX,1612.829720286574
2026,FIX,1696.958866574563
2027,FIX,1725.397987601214
2028,FIX,1748.377699029666
2029,FIX,1821.5508471977753
2030,FIX,1897.770439686165
2031,FIX,1984.03662267391
2032,FIX,2066.3350088806146
2033,FIX,2130.538458272231
2034,FIX,2178.9281319646598
2035,FIX,2220.063672072895
2036,FIX,2271.6443711515167
2037,FIX,2297.1282319630213
2038,FIX,2325.4809225443987
2039,FIX,2353.055087429478
2040,FIX,2368.1245199443347
2041,FIX,2416.500036030133
2042,FIX,2464.4672786339665
2043,FIX,2511.395378074828
2044,FIX,2555.351540370265
2045,FIX,2600.0830810358557
2046,FIX,2521.2581546751735
2047,FIX,2582.9606465353095
2048,FIX,2633.4991489258127
2049,FIX,2704.432147314169
2050,FIX,2788.190145914718
2051,FIX,2891.3610022987314
2052,FIX,2956.90954060557
2053,FIX,3024.713430982932
2054,FIX,3094.800038384822
2055,FIX,2998.7279378751746
2021,VAR,12.887903525478304
2022,VAR,-186.9932148856131
2023,VAR,80.72684280389147
2024,VAR,137.68200658304582
2025,VAR,-819.6393734183497
2026,VAR,-1007.1434147417965
2027,VAR,-924.5424514967565
2028,VAR,-797.0252530902335
2029,VAR,-953.4522237083702
2030,VAR,-1279.5470971523275
2031,VAR,-1655.190924758924
2032,VAR,-1956.8153814020368
2033,VAR,-2062.7509377574406
2034,VAR,-2118.389491598068
2035,VAR,-2245.278740073978
2036,VAR,-2305.600662224673
2037,VAR,-2407.322716365122
2038,VAR,-2530.7616913796746
2039,VAR,-2751.3382224472316
2040,VAR,-3105.794946385362
2041,VAR,-3358.551116825352
2042,VAR,-3635.4442680110983
2043,VAR,-3990.8034358478208
2044,VAR,-4236.754493724353
2045,VAR,-4469.880496299942
2046,VAR,-3881.8906628586215
2047,VAR,-4160.508637330427
2048,VAR,-4458.7253364476055
2049,VAR,-5004.577776092541
2050,VAR,-5569.760549339703
2051,VAR,-5993.20730482298
2052,VAR,-6326.477987320313
2053,VAR,-6654.7531560048465
2054,VAR,-6977.066377162096
2055,VAR,-6251.492302945792
