YEAR,CostType,VALUE
2029,CAP,5297.980262715733
2030,CAP,5619.144270667574
2031,CAP,5966.278549693059
2032,CAP,3974.009851785928
2033,CAP,2546.1255166350256
2034,CAP,2092.13007911724
2035,CAP,1699.7773149778852
2036,CAP,2377.5038006227114
2037,CAP,3949.6803976310066
2038,CAP,4393.436710154704
2039,CAP,6550.676704804755
2040,CAP,6802.444096441929
2041,CAP,4975.558924163952
2042,CAP,5164.297715910299
2043,CAP,5069.867179935834
2044,CAP,5143.661873748152
2045,CAP,5413.6129279483
2046,CAP,5846.367702214873
2047,CAP,4167.982388425982
2048,CAP,4051.6073189015974
2049,CAP,4542.653497253271
2050,CAP,5081.992126353484
2051,CAP,5082.976908676435
2052,CAP,6098.990075680787
2053,CAP,6297.871034977626
2054,CAP,8434.154314018773
2055,CAP,10516.027771069426
2024,CAP,4914.364845145853
2025,CAP,13374.202915025067
2021,CAP,2710.729552357368
2023,CAP,4188.877855878218
2022,CAP,6356.467253546812
2026,CAP,3235.132410192026
2027,CAP,2372.9005964318494
2028,CAP,2135.119791733115
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1342.56216629072
2025,FIX,1580.804372696837
2026,FIX,1575.2836339399537
2027,FIX,1552.0925125905753
2028,FIX,1523.06435349431
2029,FIX,1548.8262814163766
2030,FIX,1574.0226622193845
2031,FIX,1607.294875990221
2032,FIX,1661.9222932498362
2033,FIX,1694.915699910806
2034,FIX,1718.849051605357
2035,FIX,1738.6701480748002
2036,FIX,1771.1223901794904
2037,FIX,1782.2466397068915
2038,FIX,1771.9939593026274
2039,FIX,1772.2114657582822
2040,FIX,1768.0533077969985
2041,FIX,1816.1113965574534
2042,FIX,1870.2600800744128
2043,FIX,1924.2648888702515
2044,FIX,1976.1041147417618
2045,FIX,2029.7945796326644
2046,FIX,1962.9190008648386
2047,FIX,2018.6159261889022
2048,FIX,2064.831330414217
2049,FIX,2128.1924587698395
2050,FIX,2197.6750762655047
2051,FIX,2276.486394695872
2052,FIX,2319.401194337739
2053,FIX,2359.429381905212
2054,FIX,2407.354109402428
2055,FIX,2321.0921100159367
2021,VAR,12.887903525477029
2022,VAR,-210.60882153435244
2023,VAR,51.58480335232944
2024,VAR,113.6869312061972
2025,VAR,-750.6575170282947
2026,VAR,-705.1976238917599
2027,VAR,-612.0721772320603
2028,VAR,-523.0644802911767
2029,VAR,-718.9246038837018
2030,VAR,-1078.9288297059768
2031,VAR,-1486.47862932648
2032,VAR,-1827.144168007601
2033,VAR,-1961.9089986808744
2034,VAR,-2052.6877260448623
2035,VAR,-2188.3478141597316
2036,VAR,-2281.6582246961475
2037,VAR,-2243.884422331513
2038,VAR,-2366.91776562241
2039,VAR,-2792.2446708538832
2040,VAR,-3322.8263766903474
2041,VAR,-3578.009223131396
2042,VAR,-3832.2278117460814
2043,VAR,-4168.571906034292
2044,VAR,-4398.475983751206
2045,VAR,-4602.63756008469
2046,VAR,-4702.9613909437285
2047,VAR,-5016.750046576367
2048,VAR,-5346.832060846504
2049,VAR,-5919.7495103269885
2050,VAR,-6518.909524357899
2051,VAR,-7017.104725916503
2052,VAR,-7452.153902303777
2053,VAR,-7878.270274911219
2054,VAR,-8255.66194982674
2055,VAR,-7604.575290585206
