YEAR,CostType,VALUE
2029,CAP,5466.402232910931
2030,CAP,5865.832613809575
2031,CAP,6225.850315181195
2032,CAP,4200.008219055296
2033,CAP,2784.2191744665774
2034,CAP,2308.672420125973
2035,CAP,1968.0669418392063
2036,CAP,2625.719286298132
2037,CAP,5152.738689049989
2038,CAP,5117.351150654356
2039,CAP,6160.999857914634
2040,CAP,7122.715744325119
2041,CAP,5216.000181125117
2042,CAP,5449.602778377264
2043,CAP,5854.065902305223
2044,CAP,5943.900701334612
2045,CAP,6470.673271561207
2046,CAP,7189.034904699324
2047,CAP,4854.2466536686225
2048,CAP,4897.680620081812
2049,CAP,5182.244437042017
2050,CAP,6926.475974237268
2051,CAP,5531.127791966908
2052,CAP,7245.964303448886
2053,CAP,7638.843826894353
2054,CAP,9474.263924057073
2055,CAP,10952.010096827296
2026,CAP,5155.607570351469
2025,CAP,14784.941629776724
2027,CAP,2730.2900403799963
2021,CAP,2710.729552357368
2023,CAP,4188.901863878218
2022,CAP,6356.509267546811
2024,CAP,4914.204520704551
2028,CAP,2417.1971147310937
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5598823496475
2025,FIX,1569.1564097936698
2026,FIX,1617.0328440497124
2027,FIX,1609.316895646014
2028,FIX,1585.6457505664023
2029,FIX,1614.7403453695629
2030,FIX,1644.4359122353087
2031,FIX,1682.4966018144594
2032,FIX,1741.2490549086983
2033,FIX,1778.7806743030112
2034,FIX,1806.6355174436087
2035,FIX,1831.4454429365546
2036,FIX,1868.4959556220535
2037,FIX,1890.3022955348242
2038,FIX,1888.6292224283918
2039,FIX,1895.1406443263124
2040,FIX,1927.4748299821342
2041,FIX,1979.22564878656
2042,FIX,2037.569766246583
2043,FIX,2099.486006184325
2044,FIX,2159.4619393323214
2045,FIX,2220.6507273065936
2046,FIX,2166.250178739306
2047,FIX,2229.516017264234
2048,FIX,2283.6054939774563
2049,FIX,2352.513163025799
2050,FIX,2437.921598006436
2051,FIX,2518.5951602630394
2052,FIX,2575.3504913786714
2053,FIX,2643.2343135571336
2054,FIX,2712.1374729359704
2055,FIX,2602.5739378765065
2021,VAR,12.887903525477729
2022,VAR,-210.60882153435267
2023,VAR,51.58480335232898
2024,VAR,113.70944976129749
2025,VAR,-864.923464668444
2026,VAR,-1073.6295832112894
2027,VAR,-1015.500108688869
2028,VAR,-935.6627253776761
2029,VAR,-1128.3985877672492
2030,VAR,-1491.0596977845548
2031,VAR,-1901.6467761786625
2032,VAR,-2243.6790301121473
2033,VAR,-2381.7123850368803
2034,VAR,-2472.285519401969
2035,VAR,-2613.9376122730473
2036,VAR,-2705.718524309946
2037,VAR,-2733.5193141299314
2038,VAR,-2884.1143749964317
2039,VAR,-3205.8434551984424
2040,VAR,-3499.039489616662
2041,VAR,-3735.666033616431
2042,VAR,-3968.8964321190338
2043,VAR,-4312.845818784352
2044,VAR,-4549.385632198845
2045,VAR,-4771.752764285521
2046,VAR,-4166.876041566243
2047,VAR,-4466.060445770649
2048,VAR,-4819.057549288685
2049,VAR,-5390.66713082464
2050,VAR,-6017.389226678261
2051,VAR,-6482.229464093275
2052,VAR,-6835.224653019387
2053,VAR,-7185.994845278577
2054,VAR,-7552.423420040097
2055,VAR,-6976.177844056372
