YEAR,CostType,VALUE
2029,CAP,4917.652657183091
2030,CAP,5294.171833879363
2031,CAP,5646.034175153508
2032,CAP,3665.700849835573
2033,CAP,2057.369619844567
2034,CAP,1917.4569222401924
2035,CAP,1969.157778457757
2036,CAP,2070.5491393083917
2037,CAP,4802.131647496655
2038,CAP,4950.881189997574
2039,CAP,5982.1841831276615
2040,CAP,8084.327467000589
2041,CAP,5377.975350527099
2042,CAP,5778.005177042532
2043,CAP,5572.486058802231
2044,CAP,5846.946262204881
2045,CAP,6167.110983957022
2046,CAP,6207.146377413196
2047,CAP,4026.9907673111875
2048,CAP,4342.283619679093
2049,CAP,6170.7138030097785
2050,CAP,10484.870655638375
2051,CAP,5026.369504706284
2053,CAP,6072.485810310844
2054,CAP,8220.63019707903
2055,CAP,11338.738588842878
2024,CAP,4914.364845145849
2025,CAP,11810.40917098049
2021,CAP,2710.729552357368
2023,CAP,4188.901863878221
2022,CAP,6356.509267546811
2026,CAP,2772.2023324355973
2052,CAP,6004.68958883077
2027,CAP,1931.5661122796716
2028,CAP,1778.8699078256086
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.56378629072
2025,FIX,1508.2109206229563
2026,FIX,1498.845060390271
2027,FIX,1468.2896600520073
2028,FIX,1433.7284141130428
2029,FIX,1453.4907615289428
2030,FIX,1473.653639917844
2031,FIX,1501.992733679657
2032,FIX,1551.4320885712198
2033,FIX,1576.031404636837
2034,FIX,1592.6083195241526
2035,FIX,1615.9421196307767
2036,FIX,1640.6284207049198
2037,FIX,1641.4969693887103
2038,FIX,1622.9775837161797
2039,FIX,1598.6728819362954
2040,FIX,1605.8242825457464
2041,FIX,1646.920347684202
2042,FIX,1696.2505956626508
2043,FIX,1746.7309507068687
2044,FIX,1795.1920120875914
2045,FIX,1845.459152508415
2046,FIX,1783.6381173464242
2047,FIX,1840.694645939752
2048,FIX,1866.8860267751402
2049,FIX,1947.809482583702
2050,FIX,2065.119504856826
2051,FIX,2143.572749445103
2052,FIX,2184.679185050637
2053,FIX,2224.0607592373017
2054,FIX,2275.7478476429815
2055,FIX,2233.6831799649244
2021,VAR,12.887903525478166
2022,VAR,-210.60882153435244
2023,VAR,51.58480335232922
2024,VAR,113.6869312061972
2025,VAR,-426.5508848346294
2026,VAR,-403.69660394525994
2027,VAR,-324.1047719239186
2028,VAR,-262.1436728056096
2029,VAR,-486.8586467625684
2030,VAR,-877.0677702862531
2031,VAR,-1315.8089032035405
2032,VAR,-1686.011472776094
2033,VAR,-1822.9063235890796
2034,VAR,-1943.0538460163589
2035,VAR,-2133.1725323183814
2036,VAR,-2244.200114219768
2037,VAR,-2352.301069601004
2038,VAR,-2554.217894415296
2039,VAR,-2888.632437948768
2040,VAR,-3312.630504764725
2041,VAR,-3607.673661019089
2042,VAR,-3903.633323657406
2043,VAR,-4271.0086466284065
2044,VAR,-4527.359606495716
2045,VAR,-4778.666310485608
2046,VAR,-5042.988673439865
2047,VAR,-5329.614866001692
2048,VAR,-5675.520472519763
2049,VAR,-6285.225011360426
2050,VAR,-6934.0883369354
2051,VAR,-7429.204015137292
2052,VAR,-7765.898432140226
2053,VAR,-8105.032652523379
2054,VAR,-8457.260982874268
2055,VAR,-8151.755441432045
