YEAR,CostType,VALUE
2029,CAP,4930.752871535292
2030,CAP,5277.329648529501
2031,CAP,5639.865461023373
2032,CAP,3640.8590543098585
2033,CAP,2283.906797236636
2034,CAP,1826.2863084295573
2035,CAP,1382.4956634791222
2036,CAP,2094.316111213061
2037,CAP,3662.409520649215
2038,CAP,4236.402549814241
2039,CAP,5174.017376554269
2040,CAP,6646.427431545623
2041,CAP,4318.450579119979
2042,CAP,4544.441724989223
2043,CAP,4513.836661751076
2044,CAP,4662.216936402556
2045,CAP,4972.7803184805425
2046,CAP,5091.940162721851
2047,CAP,3902.3889052956993
2048,CAP,3741.2532723292366
2049,CAP,4379.615077522466
2050,CAP,4801.508148851162
2051,CAP,4922.762787316906
2052,CAP,5740.608342926963
2053,CAP,6059.516575818485
2054,CAP,7860.1262167258255
2055,CAP,10975.387272318949
2024,CAP,4914.364845145851
2025,CAP,13357.636337769118
2021,CAP,2710.729552357367
2023,CAP,4188.901863878218
2022,CAP,6356.509267546813
2026,CAP,2759.3633472008555
2027,CAP,1901.4494585157595
2028,CAP,1667.9839512983056
2021,FIX,1266.5888293093167
2022,FIX,1277.6244154439084
2023,FIX,1286.9087394791522
2024,FIX,1342.5637862907197
2025,FIX,1580.5173615121537
2026,FIX,1571.06378553021
2027,FIX,1544.301802817085
2028,FIX,1512.126293843829
2029,FIX,1531.9859505936888
2030,FIX,1551.7161276159231
2031,FIX,1579.9086248452734
2032,FIX,1630.4945648164341
2033,FIX,1660.2458896682797
2034,FIX,1681.3969458442593
2035,FIX,1696.7787482072242
2036,FIX,1725.857669816295
2037,FIX,1728.0706209664365
2038,FIX,1714.6749767245635
2039,FIX,1708.5901512351265
2040,FIX,1713.1254506659047
2041,FIX,1760.420374767377
2042,FIX,1813.779852996166
2043,FIX,1867.6539481012862
2044,FIX,1923.5845604138308
2045,FIX,1982.1380674143743
2046,FIX,1929.6874627170132
2047,FIX,1989.883224542394
2048,FIX,2050.1440850195363
2049,FIX,2121.9571371441666
2050,FIX,2199.9577176034613
2051,FIX,2284.8923415929703
2052,FIX,2347.52168289367
2053,FIX,2412.297725458634
2054,FIX,2478.6703733750655
2055,FIX,2410.710208154652
2021,VAR,12.887903525477949
2022,VAR,-210.60882153435222
2023,VAR,51.584803352330574
2024,VAR,113.68693120619629
2025,VAR,-750.8131404547739
2026,VAR,-720.3055704749346
2027,VAR,-643.1290718406057
2028,VAR,-567.6977412850591
2029,VAR,-783.0878356475978
2030,VAR,-1164.4510127362744
2031,VAR,-1595.3372164157443
2032,VAR,-1958.944333731436
2033,VAR,-2126.114805276645
2034,VAR,-2240.531293511031
2035,VAR,-2400.991665518407
2036,VAR,-2518.7633369510368
2037,VAR,-2506.8073197606395
2038,VAR,-2654.7613747359337
2039,VAR,-2963.0351453704225
2040,VAR,-3463.0828933252387
2041,VAR,-3702.929686169104
2042,VAR,-3947.1080525209277
2043,VAR,-4273.758065648983
2044,VAR,-4489.492983204516
2045,VAR,-4679.684994306455
2046,VAR,-4722.371052435939
2047,VAR,-5052.88723981257
2048,VAR,-5376.656126652951
2049,VAR,-5968.552880698462
2050,VAR,-6573.45405163734
2051,VAR,-7083.445184969908
2052,VAR,-7482.6155496997135
2053,VAR,-7854.698857032404
2054,VAR,-8241.786460974801
2055,VAR,-7616.1253880222575
