YEAR,CostType,VALUE
2029,CAP,5527.767849715281
2030,CAP,5818.519150029219
2031,CAP,6154.140288405042
2032,CAP,4156.813778646289
2033,CAP,2685.597022485554
2034,CAP,2250.1266909739534
2035,CAP,1793.4393061527442
2036,CAP,2549.25330054482
2037,CAP,4385.932400036329
2038,CAP,4923.25773693536
2039,CAP,6565.316923014201
2040,CAP,6942.76719206311
2041,CAP,5258.204267898258
2042,CAP,5443.718994314711
2043,CAP,5337.68088181264
2044,CAP,5401.63892012824
2045,CAP,5664.578060489071
2046,CAP,6095.398322732742
2047,CAP,4394.02059140419
2048,CAP,4463.9682824662505
2049,CAP,4699.94411254904
2050,CAP,5325.2426001159165
2051,CAP,5312.515170157963
2052,CAP,6210.674289490967
2053,CAP,6847.935154998259
2054,CAP,8629.019176829475
2055,CAP,10739.430970117895
2024,CAP,4914.364845145849
2025,CAP,14436.819514383318
2021,CAP,2710.729552357368
2023,CAP,4188.87785587822
2022,CAP,6356.467253546811
2026,CAP,3480.9836145527684
2027,CAP,2583.7312867608803
2028,CAP,2351.6196807819874
2021,FIX,1266.5888293093167
2022,FIX,1277.6239954439086
2023,FIX,1286.9076594791522
2024,FIX,1342.56216629072
2025,FIX,1554.143502775797
2026,FIX,1552.1438491098957
2027,FIX,1532.3880224381137
2028,FIX,1506.9436157619325
2029,FIX,1536.3651466209596
2030,FIX,1564.625912750363
2031,FIX,1600.7188748363055
2032,FIX,1657.7363411304939
2033,FIX,1692.6308881876455
2034,FIX,1718.510815366604
2035,FIX,1739.5257516432803
2036,FIX,1774.3008003116045
2037,FIX,1790.276246102612
2038,FIX,1785.852111509565
2039,FIX,1786.299546940101
2040,FIX,1815.0483509630162
2041,FIX,1864.6278425321636
2042,FIX,1920.435270310917
2043,FIX,1975.9957267730858
2044,FIX,2029.2190953198465
2045,FIX,2084.2668294871564
2046,FIX,2017.981784991073
2047,FIX,2074.2182448595254
2048,FIX,2125.439566926635
2049,FIX,2188.1879317397747
2050,FIX,2257.8597052907153
2051,FIX,2337.411499923735
2052,FIX,2375.0635121629
2053,FIX,2416.698318748973
2054,FIX,2466.2428376879147
2055,FIX,2381.2864764053047
2021,VAR,12.887903525477949
2022,VAR,-210.60882153435267
2023,VAR,51.58480335233081
2024,VAR,113.68693120619788
2025,VAR,-787.1455245763839
2026,VAR,-743.4582709613532
2027,VAR,-652.4210271969846
2028,VAR,-565.9825724943217
2029,VAR,-769.248033893064
2030,VAR,-1131.3193935265454
2031,VAR,-1541.180648273308
2032,VAR,-1881.784377178057
2033,VAR,-2012.259731762019
2034,VAR,-2102.303049952739
2035,VAR,-2228.131894294027
2036,VAR,-2319.605236856489
2037,VAR,-2304.4498225972566
2038,VAR,-2460.31329716881
2039,VAR,-2873.5861137095844
2040,VAR,-3191.53805549693
2041,VAR,-3439.9648408979015
2042,VAR,-3685.5420464337767
2043,VAR,-4012.0940169736
2044,VAR,-4231.246142169087
2045,VAR,-4423.132335847912
2046,VAR,-4512.347248804062
2047,VAR,-4815.643523478101
2048,VAR,-5170.082569625531
2049,VAR,-5729.769376335288
2050,VAR,-6317.513355515439
2051,VAR,-6804.72622546249
2052,VAR,-7195.553532819087
2053,VAR,-7605.0556929763825
2054,VAR,-7964.367844659004
2055,VAR,-7288.737266450447
