YEAR,CostType,VALUE
2022,CAP,3966.808038282046
2023,CAP,3708.2728059115316
2024,CAP,3863.8427366068217
2025,CAP,3916.972171459651
2026,CAP,3843.3951723190426
2027,CAP,4057.1785882149793
2028,CAP,4127.305783010101
2029,CAP,4023.462872379071
2030,CAP,4401.880382483475
2031,CAP,4479.7939390432475
2032,CAP,2191.7702973417795
2033,CAP,2420.77759896737
2034,CAP,2523.5463885079084
2035,CAP,2641.119740124932
2036,CAP,2623.574159802289
2037,CAP,5813.202321487799
2038,CAP,6225.356561991445
2039,CAP,6435.675747265813
2040,CAP,6689.459490956053
2041,CAP,6767.152484373432
2042,CAP,6989.326335701274
2043,CAP,7215.063696454761
2044,CAP,7425.735014308856
2045,CAP,7727.88864874451
2046,CAP,7990.565860005687
2047,CAP,6121.886024697739
2048,CAP,6413.07597753348
2049,CAP,6739.338256191057
2050,CAP,7100.220867167956
2051,CAP,7474.1988622389745
2052,CAP,10882.93267743363
2053,CAP,11584.977052402735
2054,CAP,12444.33970789941
2055,CAP,12964.346360402365
2021,CAP,9.273558974359366
2021,FIX,756.6302112820513
2022,FIX,765.8939374263083
2023,FIX,763.9732511753002
2024,FIX,803.78830753336
2025,FIX,838.1132488554236
2026,FIX,874.3130195676601
2027,FIX,912.4740250508131
2028,FIX,952.5797191505261
2029,FIX,993.5808577704721
2030,FIX,1033.4192583815116
2031,FIX,1075.2012042250196
2032,FIX,1122.0768629929241
2033,FIX,1174.8138172757253
2034,FIX,1230.036212860519
2035,FIX,1288.1045652442112
2036,FIX,1348.8237837965328
2037,FIX,1408.7199278399464
2038,FIX,1471.9565586628992
2039,FIX,1537.7934535777233
2040,FIX,1600.407705758867
2041,FIX,1672.4577482497348
2042,FIX,1748.1944303116966
2043,FIX,1827.6341346510133
2044,FIX,1910.032707309037
2045,FIX,2003.0793494365832
2046,FIX,2100.705688667148
2047,FIX,2203.274013518576
2048,FIX,2311.2260633738256
2049,FIX,2413.6837226573807
2050,FIX,2532.7532404800877
2051,FIX,2658.6504139765198
2052,FIX,2791.6092062310104
2053,FIX,2931.698952693278
2054,FIX,3078.9637999617785
2055,FIX,3235.5470464282107
