YEAR,CostType,VALUE
2041,CAP,10057.794891815554
2042,CAP,10267.327367474752
2043,CAP,10459.606818019465
2044,CAP,10648.531138921364
2045,CAP,10942.520107148459
2046,CAP,11164.390365950097
2047,CAP,8143.070773656477
2048,CAP,8434.89714500399
2049,CAP,8764.025024598137
2050,CAP,13155.855696277478
2051,CAP,10442.886254449184
2052,CAP,11800.163596958913
2053,CAP,15297.592928422895
2054,CAP,16124.526593203907
2055,CAP,16838.557584776154
2022,CAP,3916.941404243527
2023,CAP,3871.9133280764518
2024,CAP,3986.2206987669683
2025,CAP,4087.5690544636705
2026,CAP,4013.689644711823
2027,CAP,4226.3049788964345
2028,CAP,4294.988586404825
2029,CAP,5045.4261965209325
2030,CAP,5475.964896518895
2031,CAP,6563.491860989579
2032,CAP,3336.074430383004
2033,CAP,3630.6332049391794
2034,CAP,3752.788008022228
2035,CAP,4784.2297592651275
2036,CAP,5147.599343885746
2037,CAP,6683.447474145613
2038,CAP,9375.678973208464
2039,CAP,9672.686722054788
2040,CAP,10027.363770147878
2021,CAP,199.00240000000034
2041,FIX,1197.2553479336684
2042,FIX,1214.1561441800045
2043,FIX,1232.477871045061
2044,FIX,1254.5358614834163
2045,FIX,1279.0908637324276
2046,FIX,1332.1284020052926
2047,FIX,1391.4694721916437
2048,FIX,1383.7341708835208
2049,FIX,1435.2292069007287
2050,FIX,1542.4788544631526
2051,FIX,1613.7741832699196
2052,FIX,1664.2417756284108
2053,FIX,1743.73030771797
2054,FIX,1821.5699656607278
2055,FIX,1906.3323618401896
2022,FIX,760.3691139734107
2023,FIX,752.527815485638
2024,FIX,787.5869801549813
2025,FIX,815.6963930933674
2026,FIX,845.524892208348
2027,FIX,877.1513848161994
2028,FIX,910.4895549400899
2029,FIX,941.3275989985481
2030,FIX,974.6074514802785
2031,FIX,978.7558578888443
2032,FIX,1005.138028142406
2033,FIX,1034.0398885296256
2034,FIX,1064.4338024368456
2035,FIX,1105.3570855097394
2036,FIX,1147.4167862022985
2037,FIX,1156.9182162018183
2038,FIX,1166.688027881438
2039,FIX,1176.1209160853923
2040,FIX,1181.6784673672587
2021,FIX,762.4686599999998
