YEAR,CostType,VALUE
2041,CAP,7245.4723497920595
2042,CAP,7182.803218537435
2043,CAP,7089.977582504119
2044,CAP,6970.244278920208
2045,CAP,6934.101554118524
2046,CAP,6808.5608684403605
2047,CAP,4809.09406092906
2048,CAP,4779.232540041437
2049,CAP,4750.4453645194235
2050,CAP,7905.748476000285
2051,CAP,5362.536307281213
2052,CAP,6677.324447571563
2053,CAP,7794.336786555626
2054,CAP,8114.572329781624
2055,CAP,8494.350815778034
2024,CAP,4021.0702776433022
2025,CAP,4068.208747894564
2026,CAP,3981.691967997539
2027,CAP,4181.128791748464
2028,CAP,4236.17038905514
2029,CAP,4688.207688961911
2030,CAP,5652.390836168921
2031,CAP,6615.748899940958
2032,CAP,2990.788750845047
2033,CAP,3219.4069284978355
2034,CAP,3268.3422230672636
2035,CAP,3784.5458336031807
2036,CAP,4298.256433842427
2037,CAP,5850.336548804444
2038,CAP,7415.053382316355
2039,CAP,7443.016290117162
2040,CAP,7474.204602787063
2022,CAP,3863.816349533771
2023,CAP,3814.102512550491
2021,CAP,199.00240000000034
2041,FIX,922.7199594061868
2042,FIX,894.9956872242603
2043,FIX,864.0474680308417
2044,FIX,855.194580202423
2045,FIX,859.4416580536188
2046,FIX,872.8794060399938
2047,FIX,886.0879189191572
2048,FIX,828.6517096951419
2049,FIX,826.5489103467308
2050,FIX,869.9378866544986
2051,FIX,906.769587026745
2052,FIX,944.6798003084315
2053,FIX,985.7113658902531
2054,FIX,1018.7978479202981
2055,FIX,1056.4523291202845
2024,FIX,790.4029934133778
2025,FIX,818.1643520600854
2026,FIX,847.2206006830902
2027,FIX,877.8268362241706
2028,FIX,909.8847146542444
2029,FIX,921.6368772440795
2030,FIX,924.2397106563843
2031,FIX,921.3938101460724
2032,FIX,940.6989440497847
2033,FIX,961.2655974075662
2034,FIX,982.007382363655
2035,FIX,1007.4865201212662
2036,FIX,1034.7815065353961
2037,FIX,1014.5090694178202
2038,FIX,997.6264655476301
2039,FIX,977.6843289389611
2040,FIX,947.3244661263451
2021,FIX,762.4686599999998
2022,FIX,762.669991105321
2023,FIX,757.0383392194301
