YEAR,CostType,VALUE
2041,CAP,4065.9088971142
2042,CAP,4125.36991714147
2043,CAP,4179.649730661202
2044,CAP,3906.3596590419
2045,CAP,4312.713477647103
2046,CAP,4384.233817920523
2047,CAP,2378.0548697751
2048,CAP,2506.3772856890882
2049,CAP,3562.2436974597776
2050,CAP,8291.738149092263
2051,CAP,3233.1298381031565
2052,CAP,6042.158489790068
2053,CAP,5172.880718640011
2054,CAP,6577.689270884434
2055,CAP,8688.832434307096
2028,CAP,2035.9332366357298
2029,CAP,1748.6372294026378
2030,CAP,2091.441570340749
2031,CAP,2127.7177934123297
2032,CAP,743.5034558148716
2033,CAP,993.0144750315153
2034,CAP,1031.3531687118152
2035,CAP,1892.019368705139
2036,CAP,1334.850880165035
2037,CAP,5114.486753567141
2038,CAP,3850.8988150553273
2039,CAP,4690.154511696253
2040,CAP,6911.6042383742115
2023,CAP,3823.3429575260993
2024,CAP,4015.788893736103
2022,CAP,4480.975764957568
2025,CAP,4978.260711390796
2026,CAP,1815.6412274443421
2027,CAP,1985.24965775632
2021,CAP,9.273558974359329
2041,FIX,613.3857838421369
2042,FIX,621.7638093874231
2043,FIX,630.5989807944934
2044,FIX,640.0603195380265
2045,FIX,649.6440489744606
2046,FIX,659.533044528323
2047,FIX,675.4609514640498
2048,FIX,647.1593702494537
2049,FIX,664.2941595971081
2050,FIX,727.3765652318102
2051,FIX,750.9466657942285
2052,FIX,756.3490546939233
2053,FIX,765.6867021414248
2054,FIX,783.5061612790242
2055,FIX,805.0565394649593
2028,FIX,708.093392799144
2029,FIX,677.6948012771586
2030,FIX,652.7961597391148
2031,FIX,628.350355371759
2032,FIX,635.1657701894014
2033,FIX,641.877991499932
2034,FIX,649.1889848533425
2035,FIX,670.275319370633
2036,FIX,680.8967787495285
2037,FIX,681.3750971692267
2038,FIX,646.0353681188027
2039,FIX,606.6588007252618
2040,FIX,605.4554865984397
2021,FIX,756.6302112820513
2022,FIX,739.2770158951308
2023,FIX,740.6031899106185
2024,FIX,775.9461046205066
2025,FIX,783.398543983223
2026,FIX,758.320221107051
2027,FIX,733.7132607117201
