YEAR,CostType,VALUE
2041,CAP,3923.247965256138
2042,CAP,3624.608920616335
2043,CAP,3773.1352961891657
2044,CAP,3968.136648579993
2045,CAP,4436.694989644221
2046,CAP,4180.201535659451
2047,CAP,2172.2632237220573
2048,CAP,1985.4635834912644
2049,CAP,3355.9562448342276
2050,CAP,6193.253032588363
2051,CAP,3010.7426780973647
2052,CAP,4995.58933994804
2053,CAP,4331.020747774969
2054,CAP,6341.438742219985
2055,CAP,6644.764500970996
2026,CAP,2142.5011932589555
2027,CAP,2008.6628914605806
2028,CAP,2246.7287178814936
2029,CAP,2382.8973290873446
2030,CAP,3097.997388532898
2031,CAP,2861.4988507646926
2032,CAP,966.196977006447
2033,CAP,934.9003494570131
2034,CAP,2946.219676999802
2035,CAP,1695.8721216464676
2036,CAP,1700.840518808192
2037,CAP,4492.316638617826
2038,CAP,3545.20334981388
2039,CAP,5874.519731037799
2040,CAP,6004.452543353934
2023,CAP,3817.1826608756905
2024,CAP,3976.641138316224
2025,CAP,4348.688271906155
2022,CAP,4584.908265547005
2021,CAP,9.273558974359329
2041,FIX,603.3966575109604
2042,FIX,602.6533207593981
2043,FIX,601.1627198367302
2044,FIX,598.9357895421916
2045,FIX,597.3904609906768
2046,FIX,594.4593194860108
2047,FIX,602.3675158276395
2048,FIX,555.6952788638275
2049,FIX,556.4475590750588
2050,FIX,605.1353045321258
2051,FIX,626.1570766961723
2052,FIX,648.4722490905312
2053,FIX,663.046584447063
2054,FIX,677.8743464729771
2055,FIX,696.2595831123116
2026,FIX,771.9079832629841
2027,FIX,746.0365572249087
2028,FIX,722.6570461090466
2029,FIX,701.1593141303863
2030,FIX,685.898732484119
2031,FIX,668.2741432972083
2032,FIX,674.0717810780618
2033,FIX,675.2827663950069
2034,FIX,696.0097349347254
2035,FIX,704.4114150556186
2036,FIX,716.6218476207428
2037,FIX,703.7200733438816
2038,FIX,658.9166910437901
2039,FIX,629.6876123893373
2040,FIX,603.1351964649468
2021,FIX,756.6302112820513
2022,FIX,736.0681826229239
2023,FIX,737.1535176140214
2024,FIX,772.9256775249422
2025,FIX,795.2204656686429
