YEAR,CostType,VALUE
2041,CAP,6327.21948516452
2042,CAP,6502.381644411241
2043,CAP,6661.770173364877
2044,CAP,6811.2151988580235
2045,CAP,7041.893845237079
2046,CAP,7210.462585967232
2047,CAP,4582.945534577198
2048,CAP,4818.090928718794
2049,CAP,5081.623223527696
2050,CAP,8593.637435495393
2051,CAP,6431.010891676496
2052,CAP,8421.671637872136
2053,CAP,10514.612973977668
2054,CAP,11043.163522158813
2055,CAP,11831.215024508112
2023,CAP,3868.8331797512487
2024,CAP,4030.530307984766
2025,CAP,4081.1159773254585
2026,CAP,2684.783985326533
2027,CAP,2902.73278122336
2028,CAP,2975.555074850333
2029,CAP,2879.8785303152267
2030,CAP,3308.7752828259668
2031,CAP,4634.663668637343
2032,CAP,1497.3323263289187
2033,CAP,1799.5542555089658
2034,CAP,1928.7760540076365
2035,CAP,2527.274275103393
2036,CAP,3216.653722469677
2037,CAP,5203.073360614022
2038,CAP,7201.990577641888
2039,CAP,7478.1089824741675
2040,CAP,7698.508466141314
2022,CAP,3866.839966826454
2021,CAP,199.00240000000034
2041,FIX,836.2387600991382
2042,FIX,837.035666319005
2043,FIX,838.1353204600775
2044,FIX,838.7865183064091
2045,FIX,840.8073854463407
2046,FIX,867.0400389768442
2047,FIX,899.6814561997895
2048,FIX,874.3696630616855
2049,FIX,901.428914971399
2050,FIX,971.0973462579913
2051,FIX,1018.1560140682127
2052,FIX,1062.3068220323523
2053,FIX,1116.2509337253653
2054,FIX,1163.5934832399373
2055,FIX,1221.3057303485132
2023,FIX,754.8135860110707
2024,FIX,788.333272599708
2025,FIX,816.3156184626495
2026,FIX,817.3252374071046
2027,FIX,820.1809672847817
2028,FIX,824.762812608671
2029,FIX,830.1990277953455
2030,FIX,837.9723069926257
2031,FIX,826.1604388040217
2032,FIX,835.0563583059821
2033,FIX,845.4965373822977
2034,FIX,857.274298933921
2035,FIX,875.0151147348032
2036,FIX,896.9215359658742
2037,FIX,878.9886006026442
2038,FIX,865.9181858320069
2039,FIX,853.3809676883759
2040,FIX,835.6650892198068
2021,FIX,762.4686599999998
2022,FIX,762.700217202882
