YEAR,CostType,VALUE
2041,CAP,3789.7423689334532
2042,CAP,3396.7702986878467
2043,CAP,3616.4578238912063
2044,CAP,3770.142729439808
2045,CAP,4272.408270457988
2046,CAP,3991.513470106014
2047,CAP,2171.2305861388954
2048,CAP,2190.0733323686695
2049,CAP,2546.6881877573164
2050,CAP,2521.3997704655253
2051,CAP,2944.9075074004404
2052,CAP,5420.711807983806
2053,CAP,6473.270821615595
2054,CAP,6520.234325437152
2055,CAP,6745.158911952591
2040,CAP,5373.136075804125
2022,CAP,3966.7660242820443
2023,CAP,3801.867427219303
2024,CAP,3976.641138316223
2025,CAP,4025.613215954179
2026,CAP,2423.171346674557
2027,CAP,2294.7507546279717
2028,CAP,2516.100906864604
2029,CAP,2692.92944670551
2030,CAP,3402.4608273593094
2031,CAP,3112.098130547977
2032,CAP,911.8993730391081
2033,CAP,894.4533048457961
2034,CAP,1104.8149612354719
2035,CAP,1131.6444074793496
2036,CAP,1045.482489849942
2037,CAP,3467.928888792136
2038,CAP,4767.350856225025
2039,CAP,4662.118462399786
2021,CAP,9.273558974359329
2041,FIX,778.972193170006
2042,FIX,790.3939863718864
2043,FIX,798.0489813986743
2044,FIX,810.4682363989936
2045,FIX,824.6400620674757
2046,FIX,837.8000749324541
2047,FIX,855.2543848779746
2048,FIX,867.7918978472786
2049,FIX,869.148693353619
2050,FIX,878.8887791038521
2051,FIX,899.2020370214584
2052,FIX,902.9163612422527
2053,FIX,907.3052203124828
2054,FIX,934.6861127923494
2055,FIX,973.318924973487
2040,FIX,771.2345597808244
2021,FIX,756.6302112820513
2022,FIX,765.8935174263083
2023,FIX,760.9766490456115
2024,FIX,796.9194000904287
2025,FIX,827.2067008567022
2026,FIX,817.7289250621087
2027,FIX,800.5247307798934
2028,FIX,789.3243764831111
2029,FIX,774.542199943706
2030,FIX,765.9355962919996
2031,FIX,754.4478690183872
2032,FIX,766.2913265270415
2033,FIX,776.4447749540026
2034,FIX,792.3904596890804
2035,FIX,808.5584205285094
2036,FIX,825.4365987920498
2037,FIX,806.5063061667238
2038,FIX,800.301631846977
2039,FIX,791.1666943291092
