YEAR,CostType,VALUE
2042,CAP,2472.3197090847516
2043,CAP,2395.6975470830153
2044,CAP,2547.6423856856177
2045,CAP,2666.765327113997
2046,CAP,2693.0792902693397
2052,CAP,3278.606874736479
2053,CAP,4183.250999368026
2054,CAP,5113.726920384091
2055,CAP,6380.728073423302
2023,CAP,3708.262589911531
2024,CAP,3863.8427366068204
2025,CAP,3916.9721714596494
2022,CAP,4480.957886957567
2026,CAP,1506.336749326275
2027,CAP,1743.3250843217993
2028,CAP,1629.383491995026
2029,CAP,1625.1537483420666
2030,CAP,1825.3215671815883
2031,CAP,1846.8948544488655
2032,CAP,501.0218532531014
2033,CAP,674.1444167896959
2034,CAP,610.8007164840564
2035,CAP,713.5185691388001
2036,CAP,667.4798669518702
2039,CAP,3189.530693563723
2040,CAP,4651.279278052306
2041,CAP,1916.4973924953167
2047,CAP,1245.7286792475318
2048,CAP,1364.6146458112835
2049,CAP,1409.2976098835584
2050,CAP,1710.805987506521
2051,CAP,1925.9885153415355
2038,CAP,2623.9615665987058
2037,CAP,2203.038443948179
2021,CAP,9.273558974359329
2042,FIX,577.4624437281467
2043,FIX,587.426131954597
2044,FIX,596.8994191992725
2045,FIX,607.7627210107901
2046,FIX,618.9428215598649
2047,FIX,629.4085851720622
2048,FIX,642.5752260872258
2049,FIX,650.7540555551865
2050,FIX,664.4538009987618
2051,FIX,685.292338595044
2052,FIX,697.2462621662389
2053,FIX,716.5118867284422
2054,FIX,737.4246260331331
2055,FIX,760.4196917825819
2021,FIX,756.6302112820513
2022,FIX,739.2768372551309
2023,FIX,744.0269528928184
2024,FIX,783.8417795708781
2025,FIX,818.1664913929418
2026,FIX,791.0586076661244
2027,FIX,761.243893924988
2028,FIX,727.8956095068321
2029,FIX,698.0128409095479
2030,FIX,669.5847038519232
2031,FIX,641.3699523876899
2032,FIX,645.6921149886808
2033,FIX,652.9976718024978
2034,FIX,657.9032376992734
2035,FIX,665.0645938177718
2036,FIX,673.9680294523735
2037,FIX,657.3843233405751
2038,FIX,620.9006563992227
2039,FIX,587.6822039151848
2040,FIX,564.9484121539656
2041,FIX,567.7544100599282
