YEAR,CostType,VALUE
2044,CAP,3014.240768867487
2045,CAP,3146.685427434907
2046,CAP,3251.170486016489
2047,CAP,1729.5352760238745
2048,CAP,1915.831462949419
2049,CAP,1765.343292830582
2050,CAP,3282.8504514928036
2051,CAP,2095.5273037080756
2052,CAP,3651.4756921036455
2053,CAP,4978.182328933663
2054,CAP,6014.725330689676
2055,CAP,7252.79532687912
2023,CAP,3708.2728059115298
2024,CAP,3863.842736606818
2025,CAP,4273.101644668389
2022,CAP,4480.975764957568
2026,CAP,1693.5381671985917
2027,CAP,1849.0073495402232
2028,CAP,1837.519369418727
2029,CAP,1834.1235722768913
2030,CAP,2035.8810160302096
2031,CAP,2057.5615943516304
2032,CAP,686.0673449505737
2033,CAP,859.7333573866701
2034,CAP,775.1827918145474
2035,CAP,916.2525772424706
2036,CAP,853.9607249637412
2038,CAP,3194.9848448001685
2039,CAP,3710.6457198456296
2040,CAP,5041.849691206165
2041,CAP,2281.822179711245
2042,CAP,2518.596149979976
2043,CAP,2449.4511584355205
2037,CAP,2479.241155202513
2021,CAP,9.27355897435918
2044,FIX,674.3050949547426
2045,FIX,689.3563507656411
2046,FIX,704.342801192384
2047,FIX,716.4924958313978
2048,FIX,728.0860979977205
2049,FIX,737.6380028591997
2050,FIX,763.2667716916056
2051,FIX,778.5123149926734
2052,FIX,786.4305165610765
2053,FIX,809.8287466027025
2054,FIX,835.6873716084948
2055,FIX,863.823574724916
2021,FIX,756.6302112820513
2022,FIX,739.2770158951308
2023,FIX,744.0274122528183
2024,FIX,783.8424686108779
2025,FIX,809.4449224582648
2026,FIX,786.7429794962976
2027,FIX,764.2795589139846
2028,FIX,734.777383506766
2029,FIX,708.7013230081327
2030,FIX,684.0863925264415
2031,FIX,659.641332329011
2032,FIX,666.8967700449813
2033,FIX,677.3869320760214
2034,FIX,684.8241991864201
2035,FIX,695.571569253663
2036,FIX,707.544573842926
2037,FIX,694.3170787809946
2038,FIX,664.6147124004634
2039,FIX,637.8902973451658
2040,FIX,628.6782482197077
2041,FIX,634.0979591066873
2042,FIX,645.2423921613953
2043,FIX,660.8464400432729
