YEAR,CostType,VALUE
2041,CAP,2977.8626350157615
2042,CAP,3147.6125872102834
2043,CAP,3236.836908147182
2044,CAP,3362.911302525401
2045,CAP,3702.9809510966056
2046,CAP,3435.9431926731327
2047,CAP,1766.2618588127473
2048,CAP,1592.7208301373096
2049,CAP,1834.9314865091662
2050,CAP,1812.8386212033004
2051,CAP,2097.673245743189
2052,CAP,4118.381376643839
2053,CAP,4410.574382935932
2054,CAP,5159.562546329
2055,CAP,5336.220568652996
2034,CAP,1020.7139740851721
2035,CAP,1086.9180885664061
2036,CAP,1049.6021415448583
2037,CAP,3983.547098358904
2038,CAP,4231.617786688763
2039,CAP,4668.698736941989
2040,CAP,4762.0504424646815
2022,CAP,4424.661560975039
2023,CAP,3814.1025125504907
2024,CAP,3971.9105977633762
2025,CAP,4019.160138815967
2026,CAP,2007.149513305533
2027,CAP,1969.0914852620247
2028,CAP,2199.532028382159
2029,CAP,2323.4425359115585
2030,CAP,3016.1545472229473
2031,CAP,2776.7611332473525
2032,CAP,719.6072581668873
2033,CAP,709.9495204173954
2021,CAP,9.27355897435918
2041,FIX,663.0742859388262
2042,FIX,660.1786654284562
2043,FIX,656.0531940515218
2044,FIX,650.2118508765609
2045,FIX,644.7894965038694
2046,FIX,637.582915593556
2047,FIX,641.1225116813298
2048,FIX,616.0803767515044
2049,FIX,610.5467559883876
2050,FIX,614.8173567861868
2051,FIX,632.5486933227418
2052,FIX,636.079843620143
2053,FIX,640.4601301297594
2054,FIX,645.6539910799024
2055,FIX,652.5950186061377
2034,FIX,715.96089795497
2035,FIX,726.9357922539346
2036,FIX,737.8849914518811
2037,FIX,733.2810947063211
2038,FIX,709.307213797382
2039,FIX,686.9588195070252
2040,FIX,658.9206747627701
2021,FIX,756.6302112820513
2022,FIX,742.1883406124059
2023,FIX,742.6916786163192
2024,FIX,778.5499790150448
2025,FIX,808.7313418050118
2026,FIX,789.2058333924451
2027,FIX,764.5141440257361
2028,FIX,742.2638891497772
2029,FIX,721.766879837332
2030,FIX,707.2402757573722
2031,FIX,690.285089688576
2032,FIX,698.3610809003636
2033,FIX,704.7185627288178
