YEAR,CostType,VALUE
2041,CAP,3348.466659398149
2042,CAP,3345.794641094762
2043,CAP,3337.7152291398834
2044,CAP,3067.6177630469756
2045,CAP,3332.811076819534
2046,CAP,3330.879823309441
2047,CAP,1834.0752722424916
2048,CAP,1900.3525290954196
2049,CAP,1757.4793199574478
2050,CAP,6598.872263822915
2051,CAP,2434.2761024241686
2052,CAP,4776.24462686472
2053,CAP,3669.7780489907755
2054,CAP,5047.94354897835
2055,CAP,6049.564331877701
2028,CAP,2005.7668450397184
2029,CAP,1710.5207463388394
2030,CAP,2045.3812910034596
2031,CAP,2072.8759401109346
2032,CAP,719.4400763021595
2033,CAP,963.5002943923674
2034,CAP,996.0085459390177
2035,CAP,1532.3308875968723
2036,CAP,1341.8645820208412
2037,CAP,4886.888599908805
2038,CAP,3414.138495789545
2039,CAP,4599.215641596964
2040,CAP,5770.772774057807
2023,CAP,3817.1826608756924
2024,CAP,3976.6411383162235
2022,CAP,4513.791120883356
2025,CAP,4965.3534819599
2026,CAP,1799.0365901580874
2027,CAP,1961.8960160052097
2021,CAP,9.273558974359329
2041,FIX,554.0736049697417
2042,FIX,552.7639496014446
2043,FIX,551.0931631789161
2044,FIX,549.7452443843335
2045,FIX,546.9881130673817
2046,FIX,543.5798545986951
2047,FIX,549.7081656385542
2048,FIX,509.5377736809101
2049,FIX,505.4058092794604
2050,FIX,556.6843952764992
2051,FIX,574.2079695529198
2052,FIX,587.7917077871244
2053,FIX,590.4440204365566
2054,FIX,601.1955941054794
2055,FIX,615.2727339268599
2028,FIX,703.826244444995
2029,FIX,672.01265924949
2030,FIX,645.5565134030159
2031,FIX,619.3976884371106
2032,FIX,624.7381344546587
2033,FIX,629.8928095335544
2034,FIX,635.5633614335056
2035,FIX,645.815648023794
2036,FIX,655.0696150881373
2037,FIX,646.7701932528636
2038,FIX,606.3647300561781
2039,FIX,564.6833406868341
2040,FIX,554.9889224497324
2021,FIX,756.6302112820513
2022,FIX,738.2626933808851
2023,FIX,739.4703501482644
2024,FIX,775.3444448727532
2025,FIX,782.5831535712324
2026,FIX,756.4802986907332
2027,FIX,730.7249097675848
