YEAR,CostType,VALUE
2048,CAP,2352.0389891280124
2049,CAP,2705.8098025236222
2050,CAP,2715.6096804529743
2051,CAP,3229.2850658113475
2052,CAP,5898.313678659624
2053,CAP,7193.020257497457
2022,CAP,4173.2350754840645
2023,CAP,3708.2608019115287
2024,CAP,3863.842736606822
2025,CAP,4032.0673682468614
2026,CAP,2432.683757091313
2027,CAP,2308.091624758049
2028,CAP,2533.523134122731
2029,CAP,2515.079165938183
2030,CAP,3461.3233922043146
2031,CAP,3172.7414641349646
2032,CAP,928.5399962727519
2033,CAP,914.250785243522
2034,CAP,1128.088083412216
2035,CAP,1159.2532138099184
2036,CAP,1077.5594993383536
2037,CAP,3612.541877418145
2038,CAP,5038.00091656283
2039,CAP,4949.693269365257
2040,CAP,5120.898151671258
2041,CAP,3492.688138026568
2042,CAP,3083.317150598202
2043,CAP,3382.8498011004026
2044,CAP,3600.3656958231854
2045,CAP,4231.566213635072
2046,CAP,3953.9267122957235
2047,CAP,2227.4262838434
2054,CAP,7061.698343823625
2055,CAP,7317.87017682841
2021,CAP,9.273558974359329
2048,FIX,975.370390017782
2049,FIX,992.9833603879009
2050,FIX,1019.0367180478403
2051,FIX,1053.3158773453963
2052,FIX,1084.1797094703209
2053,FIX,1116.4373424422681
2054,FIX,1159.1109172967688
2055,FIX,1204.73830096056
2021,FIX,756.6302112820513
2022,FIX,757.4726180837737
2023,FIX,756.6978778757467
2024,FIX,796.3785367947819
2025,FIX,826.8110303571069
2026,FIX,817.5742843005
2027,FIX,800.6849471457554
2028,FIX,789.8839790433601
2029,FIX,782.1464031499652
2030,FIX,774.5554051657845
2031,FIX,764.2196758440629
2032,FIX,776.8129682013187
2033,FIX,787.7736676571834
2034,FIX,804.5711880495537
2035,FIX,821.6559232882913
2036,FIX,839.5256295585987
2037,FIX,831.0069484788442
2038,FIX,824.4199759526618
2039,FIX,814.4325534104522
2040,FIX,804.465890808161
2041,FIX,820.4386622740722
2042,FIX,840.4440011572169
2043,FIX,857.7567897602468
2044,FIX,873.4721470058639
2045,FIX,899.0789492027512
2046,FIX,924.5081173149342
2047,FIX,950.4669301227498
