YEAR,CostType,VALUE
2041,CAP,4518.636109570232
2042,CAP,4086.108921540788
2043,CAP,4271.292608342583
2044,CAP,4379.235207649122
2045,CAP,4849.137280213684
2046,CAP,4531.712335993881
2047,CAP,2446.3315532863194
2048,CAP,2239.678346010358
2049,CAP,3744.935074008922
2050,CAP,6562.302598409277
2051,CAP,3309.094643648132
2052,CAP,5288.491168250866
2053,CAP,4633.785029199356
2054,CAP,6624.73035328605
2055,CAP,6926.894076900039
2026,CAP,2673.6325986774036
2027,CAP,2393.3864712651157
2028,CAP,2704.7759546251614
2029,CAP,2732.136107089969
2030,CAP,3442.2391121247288
2031,CAP,3152.3118617098626
2032,CAP,1184.2587245621119
2033,CAP,1156.5149683345735
2034,CAP,3372.847779576414
2035,CAP,1962.0522440350667
2036,CAP,1954.888987015655
2037,CAP,4731.730337204898
2038,CAP,3808.6825930233504
2039,CAP,6091.4070197898145
2040,CAP,6212.728111965869
2023,CAP,3817.1826608756933
2024,CAP,3976.6411383162226
2025,CAP,4576.061183305613
2022,CAP,4584.908265547003
2021,CAP,9.273558974359329
2041,FIX,652.2610886630567
2042,FIX,652.4931526959404
2043,FIX,651.840430321938
2044,FIX,650.2788607716573
2045,FIX,649.4747958121949
2046,FIX,647.0017482001169
2047,FIX,655.4985063963715
2048,FIX,606.5478019233176
2049,FIX,606.8042203512492
2050,FIX,657.2398754408142
2051,FIX,679.9060742265518
2052,FIX,703.8600852676647
2053,FIX,719.6777385827602
2054,FIX,736.1208455319746
2055,FIX,756.1320085447676
2026,FIX,772.2764441841922
2027,FIX,750.9758204679309
2028,FIX,732.7888200122994
2029,FIX,715.4401342186658
2030,FIX,704.2646694280348
2031,FIX,690.1797607371504
2032,FIX,698.0203523619114
2033,FIX,701.1096175792105
2034,FIX,725.6829237784318
2035,FIX,736.3329693766582
2036,FIX,750.6516427445395
2037,FIX,739.6677432380811
2038,FIX,697.3035167309187
2039,FIX,669.747878566385
2040,FIX,650.7362077230516
2021,FIX,756.6302112820513
2022,FIX,736.0681826229239
2023,FIX,737.1535176140214
2024,FIX,772.9256775249422
2025,FIX,789.6515433497646
