YEAR,CostType,VALUE
2041,CAP,2834.9437846655405
2042,CAP,3125.766520664311
2043,CAP,2890.0212326040937
2044,CAP,3074.901766744929
2045,CAP,3131.851745357148
2046,CAP,3103.243073574136
2047,CAP,1413.7200571638964
2048,CAP,1535.6405707354234
2049,CAP,2104.090550893464
2050,CAP,6608.347272005587
2051,CAP,1834.7901932836435
2052,CAP,3515.4114379312086
2053,CAP,3352.5728238220186
2054,CAP,4507.991245175985
2055,CAP,5715.5606714508585
2032,CAP,694.3838083743229
2033,CAP,863.9224785384469
2034,CAP,842.9585787550959
2035,CAP,1116.9330762301527
2036,CAP,722.7309893634625
2037,CAP,3936.6334404839267
2038,CAP,3281.8832295639268
2039,CAP,4155.771332475127
2040,CAP,5641.811542963972
2023,CAP,3708.2487979115276
2024,CAP,3863.842736606822
2025,CAP,4859.449864591186
2022,CAP,4480.933750957569
2026,CAP,1779.8635433469412
2027,CAP,1928.7654261567075
2028,CAP,1806.968467745697
2029,CAP,1795.6535818762297
2030,CAP,1989.5141853330692
2031,CAP,2002.6946636494845
2021,CAP,9.273558974359329
2041,FIX,526.4816943009477
2042,FIX,525.1218584123307
2043,FIX,524.7735380461004
2044,FIX,522.0084747009547
2045,FIX,519.4632352556364
2046,FIX,516.4874724786076
2047,FIX,519.9995090770915
2048,FIX,484.8948053243463
2049,FIX,491.34138916650306
2050,FIX,544.7921459213302
2051,FIX,560.3643660994336
2052,FIX,560.0146686810181
2053,FIX,560.4705466430894
2054,FIX,569.1978473055691
2055,FIX,581.1691780904526
2032,FIX,633.5836446349388
2033,FIX,640.9086889089699
2034,FIX,641.6797774390226
2035,FIX,649.6284210194584
2036,FIX,652.9149342426929
2037,FIX,640.2544588489711
2038,FIX,594.6667106827184
2039,FIX,544.4006323495719
2040,FIX,531.231425159952
2021,FIX,756.6302112820513
2022,FIX,739.2765958951309
2023,FIX,744.0263322528183
2024,FIX,783.8408486108781
2025,FIX,793.8404952553415
2026,FIX,766.8696123323073
2027,FIX,739.8497397408395
2028,FIX,709.0779950755764
2029,FIX,681.6231539061816
2030,FIX,655.4879848450029
2031,FIX,629.3419114040474
