YEAR,CostType,VALUE
2041,CAP,2079.5728163173835
2042,CAP,2277.2510930590706
2043,CAP,2180.783667721379
2044,CAP,2317.9839568036655
2045,CAP,2410.1241186296834
2046,CAP,2421.5504618166547
2050,CAP,1458.4714470567471
2052,CAP,3103.7889371464817
2053,CAP,3833.617702314536
2039,CAP,3567.870735108213
2040,CAP,4735.360812491058
2023,CAP,3708.248797911529
2024,CAP,3863.8427366068217
2025,CAP,3916.9721714596485
2022,CAP,4480.933750957568
2026,CAP,1579.6160638224362
2027,CAP,1731.5094687848855
2028,CAP,1613.9718943419857
2029,CAP,1605.5457538576798
2030,CAP,1801.4824331240172
2031,CAP,1818.4688199772565
2032,CAP,492.24922987606345
2033,CAP,662.983464943603
2034,CAP,596.6348515334942
2035,CAP,695.6045966743973
2036,CAP,645.8494583170916
2047,CAP,1152.8684801025695
2048,CAP,1306.2946150459607
2049,CAP,1224.806413789481
2051,CAP,1751.6724559716283
2054,CAP,4805.544868207556
2055,CAP,5719.741240867768
2037,CAP,2127.2144683298025
2038,CAP,2393.942307136072
2021,CAP,9.27355897435918
2041,FIX,542.6806614849248
2042,FIX,549.5879505781783
2043,FIX,556.6142577918795
2044,FIX,562.9066800397381
2045,FIX,570.3029181802829
2046,FIX,577.8722492917353
2047,FIX,584.5534686485718
2048,FIX,591.1048959789856
2049,FIX,595.7663568068748
2050,FIX,605.9894983886213
2051,FIX,620.835976364682
2052,FIX,616.4214173100984
2053,FIX,615.1334508011615
2054,FIX,621.7509614799682
2055,FIX,630.1597972564999
2039,FIX,571.9512887918951
2040,FIX,540.9566280310896
2021,FIX,756.6302112820513
2022,FIX,739.2765958951309
2023,FIX,744.0263322528183
2024,FIX,783.840848610878
2025,FIX,818.1652499329415
2026,FIX,787.8782672236663
2027,FIX,757.6383627388439
2028,FIX,723.7912386296756
2029,FIX,693.3447991396769
2030,FIX,664.2783651745287
2031,FIX,635.337566525596
2032,FIX,639.0994254213506
2033,FIX,645.8044626777025
2034,FIX,650.0775551911466
2035,FIX,656.5574195986394
2036,FIX,664.7207604515988
2037,FIX,648.6834658815825
2038,FIX,609.9316667125704
