YEAR,CostType,VALUE
2047,CAP,1521.9702394463447
2048,CAP,1630.0714147732608
2049,CAP,1491.5024179767454
2050,CAP,1827.2723802530593
2051,CAP,2129.367701941074
2052,CAP,4094.557869228974
2053,CAP,4616.098292611672
2054,CAP,6256.444986229364
2023,CAP,3708.2608019115305
2024,CAP,3863.842736606817
2025,CAP,3916.9721714596503
2022,CAP,4480.954750957569
2026,CAP,1529.7143880076887
2027,CAP,1774.5669440675474
2028,CAP,1794.819788134972
2029,CAP,1509.0813309965893
2030,CAP,1846.8710495139467
2031,CAP,1880.77468598467
2032,CAP,514.1500730256313
2033,CAP,692.0753604899718
2034,CAP,730.6139951132716
2035,CAP,775.9864977009174
2036,CAP,689.0609144450176
2038,CAP,2825.4357127656695
2039,CAP,4350.189014698956
2040,CAP,4639.082033262056
2041,CAP,2147.5640702578653
2042,CAP,2217.7028170871563
2043,CAP,2283.505952332639
2044,CAP,2190.7951935796577
2045,CAP,2433.249217280246
2046,CAP,2516.212873422098
2055,CAP,6196.9984983108825
2037,CAP,2324.9037977637763
2021,CAP,9.273558974359366
2047,FIX,705.832506941924
2048,FIX,724.2075891579342
2049,FIX,731.3833062578004
2050,FIX,751.1814111199692
2051,FIX,776.0277692816322
2052,FIX,797.0966885017251
2053,FIX,819.4881739012203
2054,FIX,843.1221057499474
2055,FIX,875.4611536642689
2021,FIX,756.6302112820513
2022,FIX,739.2768058951308
2023,FIX,744.0268722528183
2024,FIX,783.841658610878
2025,FIX,818.1663299329417
2026,FIX,791.9127637923083
2027,FIX,763.4852705108727
2028,FIX,735.4597442510723
2029,FIX,702.7921996209999
2030,FIX,675.5816556900877
2031,FIX,648.9402885830967
2032,FIX,654.0909547543582
2033,FIX,662.4473398973682
2034,FIX,671.4392461785337
2035,FIX,681.1222138819688
2036,FIX,691.3370478302523
2037,FIX,679.4562956973492
2038,FIX,646.7239801822057
2039,FIX,624.2939781613487
2040,FIX,602.9932515073998
2041,FIX,612.8188680815008
2042,FIX,626.6467573359434
2043,FIX,641.1068340238567
2044,FIX,655.575321852656
2045,FIX,671.6894028410163
2046,FIX,688.554472117812
