YEAR,CostType,VALUE
2041,CAP,3237.560971773573
2042,CAP,2975.2381557955764
2043,CAP,3155.225490623381
2044,CAP,3392.1507474231585
2045,CAP,3890.8248575108723
2046,CAP,3667.8081573705185
2047,CAP,1922.0801773725352
2048,CAP,1938.9115263811298
2049,CAP,2286.4575486939525
2050,CAP,2284.158788845561
2051,CAP,2673.9336753565126
2052,CAP,4937.774668211488
2053,CAP,6172.1307782384265
2054,CAP,6251.934624315296
2055,CAP,6478.084380593157
2040,CAP,5190.08725708609
2022,CAP,3966.7660242820443
2023,CAP,3708.248797911533
2024,CAP,3863.8427366068204
2025,CAP,4018.186285054063
2026,CAP,2015.2313561786577
2028,CAP,2150.711984807411
2027,CAP,1980.3652547125353
2029,CAP,2353.1356958446854
2030,CAP,3067.210872625825
2031,CAP,2829.815448650096
2032,CAP,731.5696550202615
2033,CAP,724.447582574986
2034,CAP,931.4180874694114
2035,CAP,963.6127907479853
2036,CAP,879.8887737202691
2037,CAP,2983.592537034894
2038,CAP,4560.593255421237
2039,CAP,4485.450491499444
2021,CAP,9.273558974359329
2041,FIX,715.1233238597264
2042,FIX,726.6838342022844
2043,FIX,735.6008545791419
2044,FIX,746.5429414261816
2045,FIX,759.1302240145642
2046,FIX,770.9960002082996
2047,FIX,787.2808097957326
2048,FIX,799.4099051738041
2049,FIX,801.5760363265381
2050,FIX,811.2535645295721
2051,FIX,830.3759378249134
2052,FIX,832.9065518942009
2053,FIX,836.1453769351922
2054,FIX,861.6250951390376
2055,FIX,898.1415299787565
2040,FIX,706.0708780948368
2021,FIX,756.6302112820513
2022,FIX,765.8935174263082
2023,FIX,763.9721711753002
2024,FIX,803.7866875333599
2025,FIX,834.4757981944621
2026,FIX,815.6486007444428
2027,FIX,791.7062944230282
2028,FIX,772.3505487133276
2029,FIX,752.9146976308233
2030,FIX,739.7476711281023
2031,FIX,724.2895489942812
2032,FIX,733.4804757529807
2033,FIX,741.0018289419227
2034,FIX,754.16081925327
2035,FIX,767.6843616790525
2036,FIX,782.0013002210273
2037,FIX,757.3883787823944
2038,FIX,744.4199247798313
2039,FIX,728.021573922504
