YEAR,CostType,VALUE
2041,CAP,7258.161372804398
2042,CAP,7414.989627914976
2043,CAP,7553.000805402941
2044,CAP,7681.976953852415
2045,CAP,7896.470668854047
2046,CAP,8045.0418903947275
2047,CAP,5399.026803579259
2048,CAP,5617.823949489034
2049,CAP,5862.8517131880835
2050,CAP,9468.443022584961
2051,CAP,7176.782528380855
2052,CAP,9158.430902606398
2053,CAP,11274.944338263012
2054,CAP,11805.057497919866
2055,CAP,12594.265880780646
2023,CAP,3868.8331797512487
2024,CAP,4030.5303079847654
2025,CAP,4081.1159773254585
2026,CAP,3124.218296003915
2027,CAP,3338.7982151175233
2028,CAP,3409.1256180029754
2029,CAP,3308.3537270882393
2030,CAP,4309.314701652182
2031,CAP,5190.468484772508
2032,CAP,2071.764195752102
2033,CAP,2364.6472231922758
2034,CAP,2482.495383918675
2035,CAP,3129.5304139080154
2036,CAP,3770.6213590952416
2037,CAP,5671.434582590084
2038,CAP,7695.206723092369
2039,CAP,7981.294380317805
2040,CAP,8190.712510019876
2022,CAP,3866.8399668264533
2021,CAP,199.00240000000034
2041,FIX,931.5715837771888
2042,FIX,932.901873119971
2043,FIX,934.3746664788282
2044,FIX,935.1845301038047
2045,FIX,940.4885060807105
2046,FIX,970.460214330126
2047,FIX,1006.889025905143
2048,FIX,981.9240060452892
2049,FIX,1011.1810800404526
2050,FIX,1085.2804118058941
2051,FIX,1136.5881504047734
2052,FIX,1185.0228486516376
2053,FIX,1243.2060330431234
2054,FIX,1294.793263982009
2055,FIX,1356.7640083031258
2023,FIX,754.8135860110707
2024,FIX,788.333272599708
2025,FIX,816.3156184626495
2026,FIX,826.8434380802623
2027,FIX,839.1704450695632
2028,FIX,853.2001849130127
2029,FIX,867.9929316074998
2030,FIX,882.5894348676451
2031,FIX,876.5716212181793
2032,FIX,890.608521776743
2033,FIX,906.3835162065291
2034,FIX,923.393322915718
2035,FIX,946.8534611211443
2036,FIX,973.9836649719576
2037,FIX,960.4099695018355
2038,FIX,951.9750721826802
2039,FIX,944.1744939562011
2040,FIX,930.3415879750964
2021,FIX,762.4686599999998
2022,FIX,762.700217202882
