YEAR,CostType,VALUE
2041,CAP,2780.1168449967313
2042,CAP,3128.8183335556146
2043,CAP,2903.7636997898976
2044,CAP,3159.702919293346
2045,CAP,3258.5667953811385
2046,CAP,3267.5047406931585
2047,CAP,1328.0274940676427
2048,CAP,1518.9305863186605
2049,CAP,2373.933609795491
2050,CAP,7124.121626720953
2051,CAP,1882.4091008158457
2052,CAP,3575.489171612
2053,CAP,3595.2816766457213
2054,CAP,4838.6995212403235
2055,CAP,6641.175680166211
2034,CAP,636.1419020137647
2035,CAP,925.1757379481683
2036,CAP,593.5766338820498
2037,CAP,3564.9705862242017
2038,CAP,3183.201968150445
2039,CAP,3936.0689211895124
2040,CAP,6007.4785110728635
2023,CAP,3708.2608019115305
2024,CAP,3863.842736606821
2025,CAP,4555.127446100658
2022,CAP,4480.954750957568
2026,CAP,1586.8716535027024
2027,CAP,1741.5129666586995
2028,CAP,1626.8762596697559
2029,CAP,1621.8491569982236
2030,CAP,1821.1988401207273
2031,CAP,1841.8886727101362
2032,CAP,499.8251754827736
2033,CAP,672.5474110734806
2021,CAP,9.273558974359329
2041,FIX,511.30607503411255
2042,FIX,512.8556300001134
2043,FIX,515.5400621650566
2044,FIX,516.6022366902712
2045,FIX,518.3285403558424
2046,FIX,520.0385029394888
2047,FIX,526.2672641090484
2048,FIX,496.40435028535444
2049,FIX,509.066558030009
2050,FIX,572.0544926271372
2051,FIX,588.2855764266346
2052,FIX,584.8399553932101
2053,FIX,584.3688528603556
2054,FIX,594.1340724953694
2055,FIX,607.2816357516278
2034,FIX,636.3327066622172
2035,FIX,642.0676499927534
2036,FIX,644.871263820301
2037,FIX,630.1700810430069
2038,FIX,585.5081480027858
2039,FIX,533.5847813382925
2040,FIX,513.6675683830193
2021,FIX,756.6302112820513
2022,FIX,739.2768058951308
2023,FIX,744.0268722528183
2024,FIX,783.8416586108781
2025,FIX,802.5363363247112
2026,FIX,772.4522555653987
2027,FIX,742.4657268764065
2028,FIX,708.9250442543739
2029,FIX,678.8439001513287
2030,FIX,650.2029913966086
2031,FIX,621.7519015200797
2032,FIX,625.8761435286976
2033,FIX,632.9705896531298
