YEAR,CostType,VALUE
2041,CAP,2691.295913018245
2042,CAP,2671.3859603788324
2043,CAP,2645.9389035612403
2044,CAP,2395.9207463158364
2045,CAP,2599.2433132011615
2046,CAP,2577.9012351180363
2047,CAP,1348.010138604953
2048,CAP,1391.7875874803378
2049,CAP,1192.071861130678
2050,CAP,6081.411431896553
2051,CAP,1773.0309175823818
2052,CAP,3636.8247165724733
2053,CAP,2723.207154141663
2054,CAP,3696.046008870251
2055,CAP,4541.227706425863
2031,CAP,1857.4068240685117
2032,CAP,524.1293924101179
2033,CAP,699.1093691974155
2034,CAP,762.9707845496366
2035,CAP,997.9960297563744
2036,CAP,1066.518995050626
2037,CAP,4345.323467319134
2038,CAP,3009.2090589706772
2039,CAP,3882.827259749507
2040,CAP,5034.138763296377
2023,CAP,3814.1025125504893
2024,CAP,3971.9105977633767
2025,CAP,4552.11572349877
2022,CAP,4480.912736957567
2026,CAP,1592.153104135018
2027,CAP,1755.2505812386048
2028,CAP,1769.8331080175271
2029,CAP,1477.190990798401
2030,CAP,1808.166241762121
2021,CAP,9.273558974359329
2041,FIX,491.2747848854425
2042,FIX,484.56530586192366
2043,FIX,477.1809226508088
2044,FIX,470.12916347654686
2045,FIX,460.99722186193304
2046,FIX,450.9036356477335
2047,FIX,452.2017056296024
2048,FIX,407.660988715977
2049,FIX,399.4743594338294
2050,FIX,451.11297589679566
2051,FIX,464.45803755785323
2052,FIX,478.7386174024141
2053,FIX,476.8694614992184
2054,FIX,482.9561185626722
2055,FIX,492.15648046706053
2031,FIX,612.1733837934725
2032,FIX,614.7102931279962
2033,FIX,620.2862793543335
2034,FIX,626.2104787200094
2035,FIX,628.0776341182957
2036,FIX,634.3246250446851
2037,FIX,617.5331178512666
2038,FIX,573.2885812802724
2039,FIX,524.4689540332271
2040,FIX,497.26325819606967
2021,FIX,756.6302112820513
2022,FIX,739.2763858951308
2023,FIX,740.509556252082
2024,FIX,776.3678566508077
2025,FIX,793.4958252072962
2026,FIX,763.4841635345506
2027,FIX,733.8560543525955
2028,FIX,704.4926292255751
2029,FIX,670.3997581521606
2030,FIX,641.6506763322927
