YEAR,CostType,VALUE
2041,CAP,3348.459364809316
2042,CAP,3345.7885207800127
2043,CAP,3337.7094876992155
2044,CAP,3067.6117010617845
2045,CAP,3332.8060931270097
2046,CAP,3330.8730495120694
2047,CAP,1834.071046298115
2048,CAP,1900.347982606542
2049,CAP,1860.2547901675186
2050,CAP,7285.778437246065
2051,CAP,2434.4165127745478
2052,CAP,4833.846789373704
2053,CAP,3669.9759171985143
2054,CAP,4989.854721104768
2055,CAP,6049.564331877697
2030,CAP,2045.3819904220427
2031,CAP,2072.874541273766
2032,CAP,719.4407757207425
2033,CAP,893.413231321608
2034,CAP,926.1611844482264
2035,CAP,1532.5589861101878
2036,CAP,1342.0777100083158
2037,CAP,4974.192887654704
2038,CAP,3414.2753707944207
2039,CAP,4516.03520519458
2040,CAP,5770.7686064429945
2023,CAP,3817.1826608756933
2024,CAP,3976.641138316221
2022,CAP,4573.053536536521
2025,CAP,4965.353481959902
2026,CAP,1799.036590158088
2027,CAP,1961.896715423792
2028,CAP,1976.8225312622437
2029,CAP,1680.7591130961794
2021,CAP,9.273558974359329
2041,FIX,563.8466115016997
2042,FIX,562.538522970946
2043,FIX,560.8693943157391
2044,FIX,559.5232242182558
2045,FIX,556.7679822969992
2046,FIX,553.3616458981879
2047,FIX,559.4919790306781
2048,FIX,519.3237000954427
2049,FIX,516.0978382977643
2050,FIX,574.3327762397458
2051,FIX,591.8586398818044
2052,FIX,605.4402252243724
2053,FIX,608.1109360817518
2054,FIX,618.8759961054793
2055,FIX,632.9542369565689
2030,FIX,646.1571525748458
2031,FIX,619.9595090594617
2032,FIX,625.267085500085
2033,FIX,633.8496142557901
2034,FIX,642.9439315595977
2035,FIX,653.166772770548
2036,FIX,662.3853976763158
2037,FIX,657.4120362048171
2038,FIX,616.9944004813339
2039,FIX,574.4526229880748
2040,FIX,564.7604154290767
2021,FIX,756.6302112820513
2022,FIX,736.4339921681363
2023,FIX,737.5397173410495
2024,FIX,773.32886907015
2025,FIX,780.5279377041144
2026,FIX,754.39110562546
2027,FIX,728.6018348728878
2028,FIX,703.0543130975338
2029,FIX,672.6434543000554
