YEAR,CostType,VALUE
2041,CAP,5783.351212842289
2042,CAP,5898.511786960775
2043,CAP,5985.174068631416
2044,CAP,6065.951010247213
2045,CAP,6213.8687623004835
2046,CAP,6294.850385676924
2047,CAP,4502.621185601987
2048,CAP,4625.749015390305
2049,CAP,4761.886866215516
2050,CAP,4899.718722591164
2051,CAP,5201.7385832845475
2052,CAP,8463.768793976342
2053,CAP,9023.497804908173
2054,CAP,9782.66323225973
2055,CAP,10201.516544207738
2040,CAP,6582.486591739272
2022,CAP,3966.7660242820443
2023,CAP,3708.248797911533
2024,CAP,3863.84273660682
2025,CAP,3916.9721714596494
2026,CAP,3088.961357252123
2027,CAP,3299.4860011941055
2028,CAP,3365.5570320504
2029,CAP,3260.0563853129643
2030,CAP,3514.5293760627296
2031,CAP,3588.784424401562
2032,CAP,1335.6002497673553
2033,CAP,1564.1968035560635
2034,CAP,1665.2849098099325
2035,CAP,1982.906137660059
2036,CAP,1951.4805212218907
2037,CAP,5330.77844903767
2038,CAP,5674.712771766214
2039,CAP,5798.18296098267
2021,CAP,9.27355897435918
2041,FIX,1072.6456381611968
2042,FIX,1076.6496170580679
2043,FIX,1079.9558497813737
2044,FIX,1081.6408095807608
2045,FIX,1083.1559690270178
2046,FIX,1083.7059722653353
2047,FIX,1099.7765803218588
2048,FIX,1108.7424129498825
2049,FIX,1110.9946435950988
2050,FIX,1135.2377582197198
2051,FIX,1173.6020318010515
2052,FIX,1196.553002070308
2053,FIX,1221.8021406543742
2054,FIX,1249.4143835070283
2055,FIX,1290.4052428645716
2040,FIX,1067.9665139039441
2021,FIX,756.6302112820513
2022,FIX,765.8935174263083
2023,FIX,763.9721711753002
2024,FIX,803.7866875333599
2025,FIX,838.1110888554235
2026,FIX,849.9788181597497
2027,FIX,863.6247725459391
2028,FIX,878.9940640600356
2029,FIX,895.0615455208412
2030,FIX,914.1991342009492
2031,FIX,935.2046549629631
2032,FIX,962.3529294954776
2033,FIX,994.7623211804633
2034,FIX,1029.680800565862
2035,FIX,1055.2468496050053
2036,FIX,1081.940087175063
2037,FIX,1082.5326717859652
2038,FIX,1082.1416731283523
2039,FIX,1080.646660080298
