YEAR,CostType,VALUE
2041,CAP,2923.7783052962686
2042,CAP,3115.851114873977
2043,CAP,2984.5554868220734
2044,CAP,3092.300873969015
2045,CAP,3164.469530781348
2046,CAP,3147.1515349907186
2050,CAP,2171.554311258304
2052,CAP,3976.680750606947
2053,CAP,4592.9961076325435
2039,CAP,5106.678030570811
2040,CAP,5189.394018826877
2023,CAP,3708.2487979115267
2024,CAP,3863.8427366068204
2025,CAP,3916.9721714596512
2022,CAP,4480.933750957568
2026,CAP,2179.8866709097074
2027,CAP,2323.0338787511437
2028,CAP,2191.5594861192217
2029,CAP,2176.573868442269
2030,CAP,2364.3940022912857
2031,CAP,2370.74898615074
2032,CAP,1021.1401823061993
2033,CAP,1173.238565022561
2034,CAP,1043.172167278716
2035,CAP,1229.935615542661
2036,CAP,1132.9383877986743
2038,CAP,3220.142305190227
2047,CAP,1807.833786094405
2048,CAP,1863.8672234488392
2049,CAP,1688.1680089411898
2051,CAP,2399.453218746104
2054,CAP,6205.088658098603
2055,CAP,6367.805173948554
2037,CAP,2705.098034962826
2021,CAP,9.27355897435918
2041,FIX,688.0211329186853
2042,FIX,699.9257189301023
2043,FIX,711.6464532558438
2044,FIX,722.1005248829676
2045,FIX,733.6149273012633
2046,FIX,745.0292880099224
2047,FIX,753.2749597037638
2048,FIX,759.7202313332609
2049,FIX,763.3372516455875
2050,FIX,774.4847382304148
2051,FIX,792.3223430953552
2052,FIX,790.2464743809991
2053,FIX,790.0886411012389
2054,FIX,799.9543893706558
2055,FIX,811.6742401784995
2039,FIX,708.5777107732772
2040,FIX,681.7657409159623
2021,FIX,756.6302112820513
2022,FIX,739.2765958951309
2023,FIX,744.0263322528183
2024,FIX,783.8408486108779
2025,FIX,818.1652499329415
2026,FIX,798.7707510019512
2027,FIX,779.1428895175361
2028,FIX,755.4709706125018
2029,FIX,734.9792175897678
2030,FIX,715.630811130904
2031,FIX,696.054170810656
2032,FIX,707.5578399342938
2033,FIX,722.2270964869381
2034,FIX,732.6649289255724
2035,FIX,747.8145273547143
2036,FIX,763.257182610912
2037,FIX,757.2845974316333
2038,FIX,729.1700463834552
