YEAR,CostType,VALUE
2045,CAP,5212.671804270064
2046,CAP,4855.620024182833
2047,CAP,2720.5848073754473
2048,CAP,2624.2670125261857
2049,CAP,2987.0736326500187
2050,CAP,2977.586478174248
2051,CAP,3533.262667003328
2052,CAP,6466.801412304025
2053,CAP,7534.98370626789
2054,CAP,7950.919246385296
2055,CAP,8226.73890954986
2022,CAP,3966.787024282046
2023,CAP,3708.260801911531
2024,CAP,3863.8427366068213
2025,CAP,3916.9721714596494
2026,CAP,2724.0357027922314
2027,CAP,2553.0915129673294
2028,CAP,2858.062823411453
2029,CAP,2811.7137290112437
2030,CAP,3382.9640046618038
2031,CAP,3462.653279700261
2032,CAP,1113.199316238103
2033,CAP,1091.0105503741797
2034,CAP,1305.8734600621483
2035,CAP,1333.9913169874092
2036,CAP,1249.245723456668
2037,CAP,4130.509320466099
2038,CAP,5256.996896305904
2039,CAP,5136.795730409657
2040,CAP,5301.803524084719
2041,CAP,4066.841548909218
2042,CAP,3567.9074943354444
2043,CAP,3817.32852925882
2044,CAP,3996.5712155159
2021,CAP,9.273558974358505
2045,FIX,965.6613267464397
2046,FIX,987.1240226285908
2047,FIX,1011.8921663493779
2048,FIX,1037.7547169008726
2049,FIX,1055.236816058754
2050,FIX,1082.1292723175122
2051,FIX,1118.6365320976777
2052,FIX,1151.6994043307727
2053,FIX,1186.1382141622184
2054,FIX,1222.1940978709483
2055,FIX,1260.8155662206989
2021,FIX,756.6302112820513
2022,FIX,765.8937274263083
2023,FIX,763.9727111753002
2024,FIX,803.7874975333599
2025,FIX,838.1121688554235
2026,FIX,842.6562152390868
2027,FIX,838.3507360166291
2028,FIX,834.9315116776598
2029,FIX,833.7581209954288
2030,FIX,844.4978813718133
2031,FIX,838.7578611712087
2032,FIX,854.5372864512055
2033,FIX,868.7844656124634
2034,FIX,888.8870983903764
2035,FIX,909.2035148899149
2036,FIX,930.2534246658008
2037,FIX,919.9875939826427
2038,FIX,916.8667949513592
2039,FIX,909.9747890505283
2040,FIX,897.6851611918408
2041,FIX,908.4360261941055
2042,FIX,923.3855781534776
2043,FIX,941.1424767601798
2044,FIX,957.54418573345
