YEAR,CostType,VALUE
2041,CAP,3352.9886943078986
2042,CAP,3285.2851569849163
2043,CAP,3308.4025591767495
2044,CAP,3386.1177261237112
2045,CAP,4024.814497799373
2046,CAP,3828.2954248825226
2047,CAP,1898.9105286133886
2048,CAP,1755.7481976509005
2049,CAP,2703.3605238605173
2050,CAP,5922.343418949845
2051,CAP,2712.2465009192206
2052,CAP,4703.6032518538295
2053,CAP,3884.958783597777
2054,CAP,6057.67500752175
2055,CAP,6362.652601877256
2025,CAP,4290.563442103422
2026,CAP,1647.301940860663
2027,CAP,1801.7329256660273
2028,CAP,1836.5924150060516
2029,CAP,1783.183077202215
2030,CAP,2753.6390276126335
2031,CAP,2570.570791580964
2032,CAP,769.8063422497605
2033,CAP,751.6429211658009
2034,CAP,2106.58371840874
2035,CAP,1428.7802916081348
2036,CAP,1447.7146967251747
2037,CAP,4252.80264829996
2038,CAP,3331.8270407318355
2039,CAP,5657.476386418328
2040,CAP,5796.974853859227
2023,CAP,3817.182660875693
2024,CAP,3976.641138316223
2022,CAP,4584.908265547005
2021,CAP,9.273558974359329
2041,FIX,553.9884157759711
2042,FIX,552.4105256353113
2043,FIX,550.219406760983
2044,FIX,547.4717334326617
2045,FIX,545.3416983566756
2046,FIX,542.1021834184153
2047,FIX,549.5630402874204
2048,FIX,505.31372878902187
2049,FIX,506.72454263002453
2050,FIX,554.7632856417447
2051,FIX,574.1400550999753
2052,FIX,594.8234030799119
2053,FIX,600.1978832822753
2054,FIX,613.4073238128547
2055,FIX,630.1684885725899
2025,FIX,795.5129618612506
2026,FIX,766.5441606397474
2027,FIX,737.6757953059265
2028,FIX,709.4611442670276
2029,FIX,681.4441121042335
2030,FIX,662.0509973125302
2031,FIX,640.8468095263917
2032,FIX,643.5151589798014
2033,FIX,643.1857739295609
2034,FIX,656.0388369508547
2035,FIX,662.1969003052083
2036,FIX,672.3217300320281
2037,FIX,657.3464529371146
2038,FIX,616.0888778191925
2039,FIX,585.2803770932314
2040,FIX,554.8298783511478
2021,FIX,756.6302112820513
2022,FIX,736.0681826229239
2023,FIX,737.1535176140214
2024,FIX,772.9256775249421
