YEAR,CostType,VALUE
2046,CAP,2918.3873452961316
2052,CAP,3430.5658066700435
2053,CAP,4187.655240973261
2054,CAP,5736.802755100283
2055,CAP,6461.5205375882715
2023,CAP,3708.260801911527
2024,CAP,3863.8427366068227
2025,CAP,3916.9721714596485
2022,CAP,4480.954750957569
2026,CAP,1691.9680352924015
2027,CAP,1940.4688114759367
2028,CAP,1822.1228775071388
2029,CAP,1814.7656770900692
2030,CAP,2012.577929158003
2031,CAP,2030.0084555923904
2032,CAP,673.8271227586335
2033,CAP,844.9708579982587
2034,CAP,757.414022452921
2035,CAP,894.824516877694
2036,CAP,828.9724955085255
2039,CAP,3956.1799804093575
2040,CAP,4747.081425669923
2041,CAP,2178.116477944982
2042,CAP,2403.5228539286054
2043,CAP,2322.118148538946
2044,CAP,2497.8777679174154
2045,CAP,2601.97372829198
2047,CAP,1453.9503107573446
2048,CAP,1479.1033254715057
2049,CAP,1435.4449845130682
2050,CAP,1772.2520478033575
2051,CAP,2073.044332915546
2037,CAP,2409.517700625424
2038,CAP,2642.8308465829273
2021,CAP,9.273558974359366
2046,FIX,686.7712053501435
2047,FIX,698.741747349858
2048,FIX,714.3671699709927
2049,FIX,725.4700422688043
2050,FIX,744.1242663727658
2051,FIX,767.6456842005108
2052,FIX,782.7345574165265
2053,FIX,802.6770994399693
2054,FIX,824.6958190265633
2055,FIX,848.9195372650165
2021,FIX,756.6302112820513
2022,FIX,739.2768058951308
2023,FIX,744.0268722528183
2024,FIX,783.841658610878
2025,FIX,818.1663299329417
2026,FIX,795.2210874708692
2027,FIX,768.9233860640007
2028,FIX,738.957693380131
2029,FIX,712.3582866724721
2030,FIX,687.1492810573923
2031,FIX,662.0252454847235
2032,FIX,668.7288154709565
2033,FIX,678.6199301035
2034,FIX,685.4244976480095
2035,FIX,695.4878720957938
2036,FIX,706.7151864335144
2037,FIX,694.0757378199154
2038,FIX,658.6537814183384
2039,FIX,634.2577580771186
2040,FIX,612.9559312761737
2041,FIX,616.8232465777833
2042,FIX,630.5705617159537
2043,FIX,644.7345057253127
2044,FIX,658.3792347608171
2045,FIX,673.8149530973902
