YEAR,CostType,VALUE
2023,CAP,3708.272805911529
2024,CAP,3863.842736606821
2025,CAP,3916.9721714596494
2022,CAP,4480.975764957569
2026,CAP,1717.3076038654226
2027,CAP,1886.1141467131463
2028,CAP,1908.613507956178
2029,CAP,1718.7776086582023
2030,CAP,2060.5855250137583
2031,CAP,2096.077067514126
2032,CAP,710.8434317877691
2033,CAP,889.3566482519387
2034,CAP,926.857430951554
2035,CAP,973.3415481545901
2036,CAP,887.327486379251
2038,CAP,3956.2668296278434
2039,CAP,4787.294404573577
2040,CAP,5095.81938724936
2041,CAP,2537.828578503605
2042,CAP,2614.914558255784
2043,CAP,2688.001263163886
2044,CAP,2600.1392180933453
2045,CAP,2856.141644221189
2046,CAP,2942.965592968972
2047,CAP,1858.441712078015
2048,CAP,1988.7200090832898
2049,CAP,1848.8657516829498
2050,CAP,2219.1072716962362
2051,CAP,2587.064890738014
2052,CAP,4302.268450761853
2053,CAP,5639.773297829422
2054,CAP,6826.633396345281
2055,CAP,7202.1324255318605
2037,CAP,2564.8720884192194
2021,CAP,9.273558974359366
2021,FIX,756.6302112820513
2022,FIX,739.2770158951308
2023,FIX,744.0274122528183
2024,FIX,783.8424686108781
2025,FIX,818.1674099329417
2026,FIX,796.3409717442408
2027,FIX,775.1678659397928
2028,FIX,754.5548492656906
2029,FIX,725.7575214250751
2030,FIX,702.4957185172951
2031,FIX,679.8054299760962
2032,FIX,688.36437549114
2033,FIX,700.3935451400853
2034,FIX,712.987223261365
2035,FIX,726.257431457161
2036,FIX,740.0263607674785
2037,FIX,730.2979544898292
2038,FIX,710.2370443521098
2039,FIX,693.432039522769
2040,FIX,677.5579005659387
2041,FIX,690.7024601237317
2042,FIX,704.4820240205179
2043,FIX,718.7777471861332
2044,FIX,736.951960843134
2045,FIX,756.8974931911499
2046,FIX,777.5812592515456
2047,FIX,799.3420766794155
2048,FIX,822.5389128855986
2049,FIX,833.2822170122064
2050,FIX,858.3062604854199
2051,FIX,888.2718912450146
2052,FIX,919.7989664720319
2053,FIX,952.9236265053803
2054,FIX,987.5009307991346
2055,FIX,1024.6949705947366
