YEAR,CostType,VALUE
2041,CAP,4993.289525194972
2042,CAP,5129.6681175216445
2043,CAP,5240.389221243476
2044,CAP,5343.951990357422
2045,CAP,5540.5459446262175
2046,CAP,6091.845008847645
2047,CAP,3821.318945323878
2048,CAP,3966.7405105755624
2049,CAP,4126.890961768802
2050,CAP,4292.046453801125
2051,CAP,4591.661478250079
2052,CAP,7854.43431227574
2053,CAP,8414.355087580141
2054,CAP,9172.25249668881
2055,CAP,9590.970795654373
2035,CAP,1777.897300672993
2036,CAP,1842.344231725241
2038,CAP,5399.15413742975
2039,CAP,5550.72070645365
2040,CAP,6162.529971178546
2022,CAP,4000.3815687464516
2023,CAP,3817.1826608756955
2024,CAP,3976.641138316223
2025,CAP,4025.6132159541794
2026,CAP,2661.706893743002
2027,CAP,2875.7089798181696
2028,CAP,2944.3828729651386
2029,CAP,2844.0399651371645
2030,CAP,3100.301839218828
2031,CAP,3178.4311594744204
2032,CAP,1051.3079676118896
2033,CAP,1290.1208637799953
2034,CAP,1402.4484293219195
2037,CAP,4895.112352546429
2021,CAP,9.27355897435918
2041,FIX,924.9171241481716
2042,FIX,928.0591137624594
2043,FIX,930.83505636423
2044,FIX,932.2856307880378
2045,FIX,933.267804612358
2046,FIX,924.3153012008596
2047,FIX,947.6234999644736
2048,FIX,958.5694723305111
2049,FIX,972.6294820414586
2050,FIX,998.7878568349336
2051,FIX,1039.2424167752406
2052,FIX,1059.3062976499086
2053,FIX,1083.8063756560623
2054,FIX,1111.06744532628
2055,FIX,1148.9471269561534
2035,FIX,926.6532648181367
2036,FIX,944.788224205471
2037,FIX,940.7413366231133
2038,FIX,937.7889196674586
2039,FIX,933.7820822062655
2040,FIX,921.360005520297
2021,FIX,756.6302112820513
2022,FIX,764.8562193976718
2023,FIX,759.3914894930845
2024,FIX,795.2644974981808
2025,FIX,825.5192515125844
2026,FIX,827.161771952716
2027,FIX,830.6577682599993
2028,FIX,835.8941785820149
2029,FIX,841.9860048454572
2030,FIX,851.1681655923135
2031,FIX,862.274654749958
2032,FIX,874.6466815793996
2033,FIX,891.0316538576842
2034,FIX,908.8810286245264
