YEAR,CostType,VALUE
2049,CAP,5440.366146822532
2050,CAP,5702.756625439848
2051,CAP,6067.105449909715
2022,CAP,3966.787024282046
2023,CAP,3708.260801911532
2024,CAP,3863.84273660682
2025,CAP,3916.9721714596503
2026,CAP,3014.20325957434
2027,CAP,3310.6263169921303
2028,CAP,3380.1806048069147
2029,CAP,3278.592093845576
2030,CAP,3537.151373034439
2031,CAP,3615.716805005286
2032,CAP,1347.2982087452874
2033,CAP,1578.524417005538
2034,CAP,1682.7420533639404
2035,CAP,1801.7531470059748
2036,CAP,1784.12486232125
2037,CAP,4933.947228692781
2038,CAP,5331.948125311728
2039,CAP,6198.324135853708
2040,CAP,6411.101039128403
2041,CAP,5643.817027672343
2042,CAP,5832.200207139607
2043,CAP,6004.498956427355
2044,CAP,6168.888171092533
2045,CAP,6412.693107640631
2046,CAP,6595.34863049395
2047,CAP,4648.9942662581325
2048,CAP,4878.62392209887
2052,CAP,9046.518963487504
2053,CAP,9706.163963654823
2054,CAP,10539.809612681825
2055,CAP,11030.593947576375
2021,CAP,9.273558974359366
2049,FIX,1429.0935401218449
2050,FIX,1467.3902314184024
2051,FIX,1512.0533568669402
2052,FIX,1540.644711538399
2053,FIX,1569.6743923027454
2054,FIX,1644.2911441032927
2055,FIX,1724.2348183201664
2021,FIX,756.6302112820513
2022,FIX,765.8937274263084
2023,FIX,763.9727111753002
2024,FIX,803.7874975333599
2025,FIX,838.1121688554236
2026,FIX,853.0643037241414
2027,FIX,866.9714529971602
2028,FIX,882.6743864375051
2029,FIX,899.1369149318298
2030,FIX,918.7419422832968
2031,FIX,940.2992045371636
2032,FIX,967.875163257274
2033,FIX,1000.7594395368703
2034,FIX,1036.1900308311192
2035,FIX,1074.516066077482
2036,FIX,1115.4968839959251
2037,FIX,1155.4797991363268
2038,FIX,1198.85756310405
2039,FIX,1203.276198002166
2040,FIX,1203.7278245740192
2041,FIX,1217.6808691409276
2042,FIX,1236.1570074422061
2043,FIX,1255.512589776072
2044,FIX,1275.2859452843345
2045,FIX,1296.9511469636816
2046,FIX,1319.730083403269
2047,FIX,1359.0528533968481
2048,FIX,1399.8155399900616
