YEAR,CostType,VALUE
2041,CAP,4171.735233669341
2042,CAP,4597.496591282925
2043,CAP,4322.972864457374
2044,CAP,4608.437678841232
2045,CAP,4719.30571095452
2046,CAP,4721.446524664668
2047,CAP,2324.608858676627
2048,CAP,2426.9044069070137
2049,CAP,4087.1508749062114
2050,CAP,8425.512327227574
2051,CAP,2898.766381292337
2052,CAP,6038.783180295326
2053,CAP,4836.271775186478
2054,CAP,6772.836839361453
2055,CAP,8665.087048395912
2029,CAP,2276.449899366129
2030,CAP,2474.219828366836
2031,CAP,2491.184603328151
2032,CAP,1113.0766489399678
2033,CAP,1272.3232563245192
2034,CAP,1224.5525248933498
2035,CAP,1693.536885734144
2036,CAP,1557.9996612132989
2037,CAP,5348.299101654643
2038,CAP,3857.0041127489303
2039,CAP,5183.0968064265
2040,CAP,7139.771196896766
2023,CAP,3708.2728059115275
2024,CAP,4129.590223220475
2022,CAP,4480.975764957568
2025,CAP,4978.260711390801
2026,CAP,2203.028605807647
2027,CAP,2355.008174196134
2028,CAP,2232.6434109636007
2021,CAP,9.273558974359329
2041,FIX,663.798576347677
2042,FIX,674.1657709637375
2043,FIX,685.6135560822238
2044,FIX,695.6865537291022
2045,FIX,706.8676593659667
2046,FIX,718.2109113080627
2047,FIX,730.6595335980824
2048,FIX,700.870736615358
2049,FIX,725.2950058913389
2050,FIX,795.0553863669911
2051,FIX,813.633160832272
2052,FIX,817.2895907630991
2053,FIX,820.3867630331478
2054,FIX,836.3089515453198
2055,FIX,856.8985362929953
2029,FIX,702.7019427368896
2030,FIX,682.3502857562412
2031,FIX,661.9453426400798
2032,FIX,672.4443849580002
2033,FIX,686.2072096331681
2034,FIX,692.2106190343211
2035,FIX,709.1800122251077
2036,FIX,722.0780954549333
2037,FIX,725.5855197598426
2038,FIX,689.9665224861475
2039,FIX,658.2834489342468
2040,FIX,658.4403620720785
2021,FIX,756.6302112820513
2022,FIX,739.2770158951308
2023,FIX,744.0274122528183
2024,FIX,777.1292928861277
2025,FIX,784.6415085510937
2026,FIX,765.8945800229185
2027,FIX,747.0795020587669
2028,FIX,724.3738011510549
