YEAR,TECHNOLOGY:Type,VALUE
2021,DSLBDL,20.15
2022,DSLBDL,20.839999999999996
2023,DSLBDL,21.549212999999995
2024,DSLBDL,22.279213
2025,DSLBDL,23.039212999999997
2026,DSLBDL,23.495311
2027,DSLBDL,23.967708999999992
2028,DSLBDL,24.455106999999998
2029,DSLBDL,24.956903999999994
2030,DSLBDL,25.462802000000003
2031,DSLBDL,25.990900000000003
2032,DSLBDL,26.530998000000004
2033,DSLBDL,27.082096
2034,DSLBDL,27.643494
2035,DSLBDL,28.223492
2036,DSLBDL,28.81219
2037,DSLBDL,29.417588000000006
2038,DSLBDL,30.0396
2039,DSLBDL,30.675599999999996
2040,DSLBDL,31.3253
2041,DSLBDL,31.996499999999997
2042,DSLBDL,32.6793
2043,DSLBDL,32.13410175337036
2044,DSLBDL,31.559158379304556
2045,DSLBDL,29.731512797561795
2046,DSLBDL,27.122879728130158
2047,DSLBDL,26.620943251999762
2048,DSLBDL,26.10766366032268
2049,DSLBDL,25.99680655243437
2050,DSLBDL,24.337022717523705
2051,DSLBDL,24.43625939465598
2052,DSLBDL,23.72993548598607
2053,DSLBDL,22.978061999100778
2054,DSLBDL,22.224528654832937
2055,DSLBDL,21.457393011495082
2023,ELC,2.6833869999999993
2024,ELC,2.919317
2025,ELC,3.155237
2026,ELC,3.5932489999999997
2027,ELC,4.045181
2028,ELC,4.511903
2029,ELC,4.994226000000001
2030,ELC,5.4926379999999995
2031,ELC,6.00869
2032,ELC,6.542862000000001
2033,ELC,7.0959439999999985
2034,ELC,7.668736
2035,ELC,8.262858
2036,ELC,8.878409999999999
2037,ELC,9.517182
2044,ELC,14.784233578235543
2045,ELC,16.953968333806532
2046,ELC,19.944718333806534
2047,ELC,21.86133833380653
2048,ELC,23.826665833806523
2049,ELC,25.44964439072864
2050,ELC,28.68777810959715
2051,ELC,30.13508953151466
2052,ELC,31.271089531514665
2053,ELC,32.46188953151466
2054,ELC,33.70468953151466
2055,ELC,35.033216981138736
2043,H2,1.2300982466296433
2044,H2,2.4705080424599046
2045,H2,3.7226188686316743
2046,H2,4.974601938063309
2047,H2,5.264018414193711
2048,H2,5.556070505870789
2049,H2,5.838149056836993
2050,H2,6.1337991728791375
2051,H2,6.491851073829363
2052,H2,8.042374982499274
2053,H2,9.659348469384575
2054,H2,11.281881813652411
2055,H2,12.918490007366168
2022,ELC,2.4470000000000005
2038,ELC,10.1794
2039,ELC,10.8676
2040,ELC,11.582
2041,ELC,12.324999999999998
2042,ELC,13.0963
2043,ELC,13.8955
2021,JET,0.0449999999999999
2022,JET,0.048
2023,JET,0.051
2024,JET,0.0539999999999999
2025,JET,0.057
2026,JET,0.05973
2027,JET,0.06246
2028,JET,0.0651799999999999
2029,JET,0.0669099999999999
2030,JET,0.0696299999999999
2031,JET,0.0723499999999999
2032,JET,0.0750699999999999
2033,JET,0.07778
2034,JET,0.0805
2035,JET,0.08322
2036,JET,0.0859499999999999
2037,JET,0.08867
2038,JET,0.0913999999999999
2039,JET,0.0941399999999999
2040,JET,0.0968799999999999
2041,JET,0.09962
2042,JET,0.1023699999999999
2043,JET,0.10513
2044,JET,0.10693
2045,JET,0.1097
2046,JET,0.1124699999999999
2047,JET,0.11526
2048,JET,0.11804
2049,JET,0.12084
2050,JET,0.12364
2051,JET,0.12644
2052,JET,0.12926
2053,JET,0.1320799999999999
2054,JET,0.13491
2055,JET,0.1386999999999999
