YEAR,TECHNOLOGY:Type,VALUE
2030,BKSTP,0.182043999999999
2031,BKSTP,0.3788560000000015
2032,BKSTP,0.5904360000000008
2033,BKSTP,0.8174939999999968
2034,BKSTP,1.060597999999999
2035,BKSTP,1.3218779999999992
2036,BKSTP,1.6014759999999986
2037,BKSTP,1.899817999999999
2038,BKSTP,2.218891999999999
2039,BKSTP,2.959429999999998
2040,BKSTP,3.7409300000000014
2041,BKSTP,4.562914999999999
2042,BKSTP,5.772494999999999
2043,BKSTP,6.808698999999999
2044,BKSTP,7.913169000000002
2045,BKSTP,9.078136000000002
2046,BKSTP,9.945183
2047,BKSTP,10.963058
2048,BKSTP,12.053953000000003
2049,BKSTP,13.226886
2050,BKSTP,14.300243999999996
2021,DSLBIO,30.1
2022,DSLBIO,31.130000000000003
2023,DSLBIO,32.18000000000001
2024,DSLBIO,33.28
2025,DSLBIO,34.40999999999999
2026,DSLBIO,34.94999999999999
2027,DSLBIO,35.538
2028,DSLBIO,36.14
2029,DSLBIO,36.796
2030,DSLBIO,37.486
2031,DSLBIO,38.20700000000001
2032,DSLBIO,38.970000000000006
2033,DSLBIO,39.763
2034,DSLBIO,40.604
2035,DSLBIO,41.48300000000001
2036,DSLBIO,42.409000000000006
2037,DSLBIO,43.37
2038,DSLBIO,44.37599999999999
2039,DSLBIO,43.354000000000006
2040,DSLBIO,42.34000000000001
2041,DSLBIO,41.337
2042,DSLBIO,40.08300000000001
2043,DSLBIO,38.829
2044,DSLBIO,37.574000000000005
2045,DSLBIO,36.32000000000001
2046,DSLBIO,36.32000000000001
2047,DSLBIO,34.040000000000006
2048,DSLBIO,31.736000000000008
2049,DSLBIO,29.38200000000001
2050,DSLBIO,26.987000000000016
2042,ELC,25.438999999999993
2043,ELC,26.407999999999987
2044,ELC,27.417999999999992
2045,ELC,28.44999999999999
2046,ELC,29.390999999999984
2047,ELC,30.57599999999999
2048,ELC,31.78899999999998
2049,ELC,33.05099999999999
2050,ELC,34.34799999999998
2043,H2,2.2190000000000225
2044,H2,4.498000000000023
2045,H2,6.813000000000021
2046,H2,8.026000000000009
2047,H2,11.364000000000017
2048,H2,14.777000000000015
2049,H2,18.283
2050,H2,21.88199999999999
2039,ELC,16.705000000000005
2040,ELC,19.473
2041,ELC,22.301
2021,ELC,4.893
2022,ELC,5.349
2023,ELC,5.804999999999999
2024,ELC,6.260000000000001
2025,ELC,6.716
2026,ELC,7.23
2027,ELC,7.747999999999998
2028,ELC,8.271
2029,ELC,8.800000000000002
2030,ELC,9.336
2031,ELC,9.88
2032,ELC,10.432999999999998
2033,ELC,10.996
2034,ELC,11.57
2035,ELC,12.156
2036,ELC,12.756
2037,ELC,13.369999999999996
2038,ELC,13.998000000000005
2021,JET,0.6099999999999999
2022,JET,0.65
2023,JET,0.6899999999999998
2024,JET,0.7289999999999999
2025,JET,0.7690000000000002
2026,JET,0.7980000000000003
2027,JET,0.8270000000000001
2028,JET,0.8550000000000002
2029,JET,0.8839999999999999
2030,JET,0.912
2031,JET,0.941
2032,JET,0.969
2033,JET,0.997
2034,JET,1.026
2035,JET,1.0550000000000002
2036,JET,1.0829999999999995
2037,JET,1.112
2038,JET,1.141
2039,JET,1.1700000000000002
2040,JET,1.199
2041,JET,1.229
2042,JET,1.2589999999999997
2043,JET,1.2889999999999997
2044,JET,1.3179999999999998
2045,JET,1.3490000000000002
2046,JET,1.38
2047,JET,1.411
2048,JET,1.441
2049,JET,1.4729999999999996
2050,JET,1.5049999999999994
