YEAR,TECHNOLOGY:Type,VALUE
2023,BKSTP,0.0616221643835579
2024,BKSTP,0.4483591643835578
2025,BKSTP,0.8447756956335601
2026,BKSTP,1.2243286956335602
2027,BKSTP,1.7289857691196455
2028,BKSTP,2.295320042109694
2029,BKSTP,2.843924538524633
2030,BKSTP,3.441163658383504
2031,BKSTP,3.952815658383503
2032,BKSTP,4.570251658383506
2033,BKSTP,5.377677658383502
2034,BKSTP,6.202154658383505
2035,BKSTP,7.0425296583835
2036,BKSTP,7.900477658383504
2037,BKSTP,8.7730546583835
2038,BKSTP,9.666520658383508
2039,BKSTP,10.572388658383504
2040,BKSTP,11.501060658383505
2041,BKSTP,12.449879658383503
2042,BKSTP,13.666911658383505
2043,BKSTP,15.545386493999946
2044,BKSTP,17.07056549399994
2045,BKSTP,18.636438493999936
2046,BKSTP,20.084101493999945
2047,BKSTP,21.64813849399995
2048,BKSTP,23.639903493999945
2049,BKSTP,25.597444493999948
2050,BKSTP,27.59061096274993
2021,DSLBIO,30.10000000000001
2022,DSLBIO,31.130000000000003
2023,DSLBIO,32.18000000000001
2024,DSLBIO,33.067
2025,DSLBIO,33.98848124999999
2026,DSLBIO,34.46548124999998
2027,DSLBIO,33.825354322950616
2028,DSLBIO,32.65175943955209
2029,DSLBIO,31.7770458821255
2030,DSLBIO,30.533811708738394
2031,DSLBIO,31.244811708738396
2032,DSLBIO,31.719811708738398
2033,DSLBIO,30.464811708738395
2034,DSLBIO,29.210811708738397
2035,DSLBIO,27.956811708738396
2036,DSLBIO,26.701811708738408
2037,DSLBIO,25.447811708738396
2038,DSLBIO,24.193811708738394
2039,DSLBIO,22.939811708738397
2040,DSLBIO,21.683811708738396
2041,DSLBIO,20.429811708738395
2042,DSLBIO,19.1758117087384
2043,DSLBIO,17.9218117087384
2044,DSLBIO,16.666811708738397
2045,DSLBIO,15.412811708738394
2046,DSLBIO,15.412811708738394
2047,DSLBIO,13.122811708738395
2048,DSLBIO,10.808811708738403
2049,DSLBIO,8.667811708738382
2050,DSLBIO,6.491330458738406
2024,ELC,6.473000000000001
2025,ELC,7.137518750000006
2026,ELC,8.285518750000003
2027,ELC,10.600645677049386
2028,ELC,13.47124056044791
2029,ELC,16.1009541178745
2030,ELC,19.14018829126161
2031,ELC,20.264188291261608
2032,ELC,21.67518829126161
2033,ELC,24.856188291261596
2034,ELC,28.095188291261607
2035,ELC,31.384188291261612
2036,ELC,34.73518829126159
2037,ELC,38.1351882912616
2038,ELC,41.59418829126162
2039,ELC,45.10418829126161
2040,ELC,48.68518829126161
2041,ELC,52.3351882912616
2042,ELC,56.04518829126161
2043,ELC,59.8051882912616
2044,ELC,61.97118829126159
2045,ELC,64.20718829126159
2046,ELC,66.40318829126156
2047,ELC,68.90818829126164
2048,ELC,71.4891882912616
2049,ELC,73.9631882912616
2050,ELC,76.5426695412616
2044,H2,1.6940000000000233
2045,H2,3.377000000000028
2046,H2,3.907000000000057
2047,H2,6.50799999999997
2048,H2,9.136
2049,H2,11.788000000000013
2050,H2,14.462000000000009
2021,ELC,4.893
2022,ELC,5.349
2023,ELC,5.804999999999999
2021,JET,0.6099999999999999
2022,JET,0.65
2023,JET,0.6899999999999998
2024,JET,0.7289999999999998
2025,JET,0.7690000000000001
2026,JET,0.809
2027,JET,0.8489999999999998
2028,JET,0.8880000000000001
2029,JET,0.928
2030,JET,0.968
2031,JET,1.008
2032,JET,1.0470000000000002
2033,JET,1.087
2034,JET,1.127
2035,JET,1.167
2036,JET,1.2059999999999995
2037,JET,1.246
2038,JET,1.2860000000000005
2039,JET,1.326
2040,JET,1.365
2041,JET,1.405
2042,JET,1.445
2043,JET,1.485
2044,JET,1.524
2045,JET,1.564
2046,JET,1.6039999999999996
2047,JET,1.644
2048,JET,1.6829999999999998
2049,JET,1.723
2050,JET,1.763
