YEAR,TECHNOLOGY:Type,VALUE
2021,DSLBDL,311.479
2022,DSLBDL,317.54833401892233
2023,DSLBDL,328.4009489921843
2024,DSLBDL,339.53971218977114
2025,DSLBDL,350.98836157959687
2026,DSLBDL,362.9498314822432
2027,DSLBDL,375.22118757712883
2028,DSLBDL,388.0321021527493
2029,DSLBDL,387.914032838521
2030,DSLBDL,360.8142895230131
2031,DSLBDL,333.33292610214136
2032,DSLBDL,333.33292610214136
2033,DSLBDL,333.33292610214136
2034,DSLBDL,333.33292610214136
2035,DSLBDL,333.33292610214136
2036,DSLBDL,328.24592610214137
2037,DSLBDL,294.83633457602036
2038,DSLBDL,253.34371960275843
2039,DSLBDL,211.5659564051716
2040,DSLBDL,169.4783070153459
2041,DSLBDL,126.87683711269952
2042,DSLBDL,83.96648101781385
2043,DSLBDL,40.51656644219342
2044,DSLBDL,9.995635756421635
2045,DSLBDL,6.455379071929668
2046,DSLBDL,3.2977424928013757
2047,DSLBDL,3.2977424928013757
2048,DSLBDL,3.2977424928013757
2049,DSLBDL,3.2977424928013757
2050,DSLBDL,3.2977424928013757
2051,DSLBDL,3.2977424928013757
2023,ELC,0.0183500188828234
2024,ELC,0.0197000263215115
2025,ELC,0.0210499765395223
2026,ELC,0.0223999839782103
2027,ELC,0.0237499914168984
2028,ELC,0.0250999988555864
2029,ELC,13.49499237687791
2030,ELC,54.0000346920087
2031,ELC,95.27330777637053
2032,ELC,108.86440137355285
2033,ELC,122.7119051699245
2034,ELC,137.07222953633772
2035,ELC,154.79091287710983
2036,ELC,173.76826288454845
2037,ELC,219.49363853301296
2038,ELC,274.09824495070785
2039,ELC,329.47408213763384
2040,ELC,385.87556029297974
2041,ELC,443.303679531188
2042,ELC,501.50002953862673
2043,ELC,560.7230205717062
2044,ELC,608.0149307726639
2045,ELC,628.7855115493335
2046,ELC,650.0689128388233
2047,ELC,672.3779551539544
2048,ELC,695.1998179246854
2049,ELC,718.7909115218677
2050,ELC,745.43641537546
2051,ELC,770.8223257784432
2052,ELC,796.9774992803399
2053,ELC,824.1583470530909
2054,ELC,852.1084595841551
2055,ELC,881.0842481599152
2031,H2,0.4093580732781448
2032,H2,1.5597573602656698
2033,H2,2.7646325830820726
2034,H2,3.996245773812907
2035,H2,6.523377681121271
2036,H2,9.062044347787943
2037,H2,9.95987144226209
2038,H2,14.677265381656039
2039,H2,19.474873224793292
2040,H2,24.35269497167385
2041,H2,29.310730622297733
2042,H2,34.37571814457938
2043,H2,39.493181602689894
2044,H2,44.718374710235956
2045,H2,50.050741911661966
2046,H2,55.05396494355318
2047,H2,56.97976530005945
2048,H2,58.959041592394534
2049,H2,60.99179382055855
2050,H2,64.41391562685679
2051,H2,66.58035769459299
2052,H2,68.85375163398693
2053,H2,71.20735947712419
2054,H2,73.61444325609033
2055,H2,76.12870112893646
2022,ELC,0.0140018997264851
2021,JET,0.01
2022,JET,0.0106666666666666
2023,JET,0.0113333333333333
2024,JET,0.0119999999999999
2025,JET,0.0126666666666666
2026,JET,0.0133333333333333
2027,JET,0.0139999999999999
2028,JET,0.0146666666666666
2029,JET,0.0151111111111111
2030,JET,0.0157777777777777
2031,JET,0.0164444444444444
2032,JET,0.0164444444444444
2033,JET,0.0154444444444444
2034,JET,0.0144444444444444
2035,JET,0.0134444444444444
2036,JET,0.0134444444444444
2037,JET,0.0134444444444444
2038,JET,0.0134444444444444
2039,JET,0.0134444444444444
2040,JET,0.0134444444444444
2041,JET,0.0134444444444444
2042,JET,0.0134444444444444
2043,JET,0.0134444444444444
2044,JET,0.0134444444444444
2045,JET,0.0134444444444444
2046,JET,0.0134444444444444
2047,JET,0.0134444444444444
2048,JET,0.0134444444444444
2049,JET,0.0134444444444444
2050,JET,0.0134444444444444
2051,JET,0.0134444444444444
2052,JET,0.0134444444444444
2053,JET,0.0134444444444444
2054,JET,0.0120777777777777
2055,JET,0.0111111111111111
