YEAR,TECHNOLOGY:Type,VALUE
2021,DSLBDL,307.00210256410253
2022,DSLBDL,317.5483340189223
2023,DSLBDL,328.4009489921843
2024,DSLBDL,339.539712189771
2025,DSLBDL,350.9883615795969
2026,DSLBDL,357.53014871794875
2027,DSLBDL,364.28713229678124
2028,DSLBDL,371.47197789566764
2029,DSLBDL,370.3162857142858
2030,DSLBDL,377.67061477572565
2031,DSLBDL,385.65200000000016
2032,DSLBDL,394.0071771653544
2033,DSLBDL,402.5169738219896
2034,DSLBDL,411.3821044386425
2035,DSLBDL,420.6152812500001
2036,DSLBDL,429.98008441558454
2037,DSLBDL,439.9024792746115
2038,DSLBDL,450.1677842377261
2039,DSLBDL,450.29475106864464
2040,DSLBDL,461.15295629820037
2041,DSLBDL,472.33522201375865
2042,DSLBDL,483.8097311459047
2043,DSLBDL,495.5459370333499
2044,DSLBDL,508.01850058958615
2045,DSLBDL,517.742000796439
2046,DSLBDL,527.7294204502135
2047,DSLBDL,540.847474992176
2048,DSLBDL,554.1873734574922
2049,DSLBDL,555.0973299488534
2050,DSLBDL,569.1761769470194
2051,DSLBDL,583.6670880671493
2052,DSLBDL,595.3223848302256
2053,DSLBDL,607.5161791795631
2054,DSLBDL,620.0587972704179
2055,DSLBDL,633.1344681580495
2023,ELC,0.0183500188828234
2024,ELC,0.0197000263215115
2025,ELC,0.0210499765395223
2026,ELC,0.0234094665236149
2027,ELC,0.0258193905312645
2028,ELC,0.028285138510445
2029,ELC,0.0308115905925514
2030,ELC,0.0334014297653197
2031,ELC,0.0360639002466799
2032,ELC,0.0388013526266121
2033,ELC,0.0416182419183147
2034,ELC,0.0445186414537651
2035,ELC,0.0475117655582927
2036,ELC,0.050597338343858406
2037,ELC,0.053785178038746
2045,H2,3.006197792146012
2046,H2,6.0038676016546395
2047,H2,6.563439026055121
2048,H2,7.1327715323710255
2049,H2,7.681385054736222
2050,H2,8.267682702103533
2051,H2,8.919879351397238
2052,H2,12.824858277543893
2053,H2,16.78720427908352
2054,H2,20.757994709531808
2055,H2,24.77154687954428
2022,ELC,0.0140018997264851
2038,ELC,0.0540803561552925
2039,ELC,0.0574876162527718
2040,ELC,0.0610122584620801
2041,ELC,0.0646655946964915
2042,ELC,0.0684467799764622
2043,ELC,0.0723512293135172
2044,ELC,0.0764172162708245
2045,ELC,0.0806261306041296
2046,ELC,0.0849812244986426
2047,ELC,0.0895181471772558
2048,ELC,0.0942118060609981
2049,ELC,0.0990776941816754
2050,ELC,0.1041558260421751
2051,ELC,0.1096221830022583
2052,ELC,0.1153631989185302
2053,ELC,0.121389602656467
2054,ELC,0.1276847644745806
2055,ELC,0.1342996464838825
2021,JET,0.01
2022,JET,0.0106666666666666
2023,JET,0.0113333333333333
2024,JET,0.0119999999999999
2025,JET,0.0126666666666666
2026,JET,0.0131781914893617
2027,JET,0.0136847922192749
2028,JET,0.0141887125220458
2029,JET,0.0144722955145118
2030,JET,0.014969298245614
2031,JET,0.0154636920384951
2032,JET,0.0159533158813263
2033,JET,0.0164425587467362
2034,JET,0.0169270833333333
2035,JET,0.0174134199134199
2036,JET,0.0178950777202072
2037,JET,0.0183785529715762
2038,JET,0.0188595360824742
2039,JET,0.0193401885175664
2040,JET,0.019818376068376
2041,JET,0.0202983802216538
2042,JET,0.0207780612244897
2043,JET,0.021257421543681
2044,JET,0.0215461082910321
2045,JET,0.0220253164556962
2046,JET,0.0225063131313131
2047,JET,0.0229869857262804
2048,JET,0.0234694304857621
2049,JET,0.0239494569757727
2050,JET,0.0244333333333333
2051,JET,0.0249770833333333
2052,JET,0.025525
2053,JET,0.026075
2054,JET,0.0266291666666666
2055,JET,0.0273749999999999
