YEAR,TECHNOLOGY:Type,VALUE
2021,DSLBDL,307.0021025641026
2022,DSLBDL,317.5483340189223
2023,DSLBDL,328.40094899218434
2024,DSLBDL,339.539712189771
2025,DSLBDL,350.9883615795969
2026,DSLBDL,358.6548431372549
2027,DSLBDL,366.51884615384614
2028,DSLBDL,374.9566102564103
2029,DSLBDL,383.80152809601753
2030,DSLBDL,392.72908537915987
2031,DSLBDL,402.3001830238727
2032,DSLBDL,402.9137108753316
2033,DSLBDL,402.9137108753316
2034,DSLBDL,402.9137108753316
2035,DSLBDL,402.9137108753316
2036,DSLBDL,402.303608311229
2037,DSLBDL,361.11937685640936
2038,DSLBDL,339.24547837531196
2039,DSLBDL,297.46771517772527
2040,DSLBDL,255.38006578789938
2041,DSLBDL,217.07358423024144
2042,DSLBDL,178.57058121365014
2043,DSLBDL,139.493817111086
2044,DSLBDL,100.00989927147877
2045,DSLBDL,60.44234198833641
2046,DSLBDL,20.23224434362358
2047,DSLBDL,19.618716492164694
2048,DSLBDL,19.618716492164694
2049,DSLBDL,19.618716492164694
2050,DSLBDL,19.618716492164694
2051,DSLBDL,19.618716492164694
2052,DSLBDL,19.618716492164694
2023,ELC,0.0183500188828234
2024,ELC,0.0197000263215115
2025,ELC,0.0210499765395223
2026,ELC,0.0228187376782193
2027,ELC,0.0246091035679229
2028,ELC,0.026424863644912498
2029,ELC,0.0282691611551902
2030,ELC,0.030144156383045198
2031,ELC,0.0320554041780199
2032,ELC,9.536568790958736
2033,ELC,9.538558905141269
2034,ELC,19.379182258617977
2035,ELC,29.7062647263743
2036,ELC,40.83099881826434
2037,ELC,89.93677487009661
2038,ELC,121.61151889318629
2039,ELC,172.06023397507923
2040,ELC,223.39792285058616
2041,ELC,271.82360548676854
2042,ELC,320.8766269217354
2043,ELC,370.797767146888
2044,ELC,422.0522912533552
2045,ELC,473.6544963872596
2046,ELC,526.3461023071999
2047,ELC,542.6365272614071
2048,ELC,559.2970384741368
2049,ELC,576.5526455914479
2050,ELC,612.7413692846109
2051,ELC,631.4072377441342
2052,ELC,650.6607656835762
2053,ELC,670.724458086684
2054,ELC,691.3608066472116
2055,ELC,712.7973384988952
2033,H2,0.5672072817906335
2034,H2,1.2282427960641327
2035,H2,1.8358589487952948
2036,H2,2.5627553742823195
2037,H2,6.452016443730918
2038,H2,9.000901495042662
2039,H2,13.027695637261157
2040,H2,17.20698702729983
2041,H2,20.88026523587451
2042,H2,24.644973227274235
2043,H2,28.40030846152534
2044,H2,32.24077760864574
2045,H2,36.116951045789904
2046,H2,40.05212189550784
2047,H2,41.56936511737585
2048,H2,42.60365704059194
2049,H2,43.54043061465611
2050,H2,46.1824753913867
2051,H2,47.291844971864734
2052,H2,48.46132248036102
2053,H2,49.66629436737422
2054,H2,50.883705788623324
2055,H2,52.15597827177002
2022,ELC,0.0140018997264851
2021,JET,0.01
2022,JET,0.0106666666666666
2023,JET,0.0113333333333333
2024,JET,0.0119999999999999
2025,JET,0.0126666666666666
2026,JET,0.0131957390146471
2027,JET,0.0137211879432624
2028,JET,0.0142452412571934
2029,JET,0.0145490716180371
2030,JET,0.0150684326710816
2031,JET,0.0155864197530864
2032,JET,0.0155864197530864
2033,JET,0.0145864197530864
2034,JET,0.0135864197530864
2035,JET,0.0125864197530864
2036,JET,0.0125864197530864
2037,JET,0.0125864197530864
2038,JET,0.0125864197530864
2039,JET,0.0125864197530864
2040,JET,0.0125864197530864
2041,JET,0.0125864197530864
2042,JET,0.0125864197530864
2043,JET,0.0125864197530864
2044,JET,0.0125864197530864
2045,JET,0.0125864197530864
2046,JET,0.0125864197530864
2047,JET,0.0125864197530864
2048,JET,0.0125864197530864
2049,JET,0.0125864197530864
2050,JET,0.0125864197530864
2051,JET,0.0125864197530864
2052,JET,0.0125864197530864
2053,JET,0.0125864197530864
2054,JET,0.0112197530864197
2055,JET,0.010253086419753
2032,H2,0.0005144168827568
